user,item,rating,timestamp
790,550,4,885156618
790,959,3,885156686
791,331,1,879447940
791,754,4,879448086
791,332,5,879448166
791,328,4,879448087
791,306,5,879447977
791,319,2,879448086
791,299,2,879448035
791,275,5,879448314
791,9,5,879448314
791,304,4,879448035
791,181,5,879448338
791,269,4,879447940
791,748,3,879448035
791,289,4,879448087
791,286,3,879447907
791,288,3,879447907
791,50,5,879448338
791,294,3,879447940
791,327,5,879447977
791,302,4,879447940
791,245,4,879448087
791,259,3,879448087
791,322,4,879448128
791,301,3,879448035
791,300,5,879447977
792,111,3,877910126
792,926,3,877909798
792,13,4,877910822
792,840,2,877910539
792,405,3,877909753
792,591,2,877909865
792,597,3,877910478
792,696,3,877910241
792,7,4,877910822
792,595,3,877910305
792,1011,3,877910730
792,1054,1,877910666
792,291,2,877910629
792,276,3,877910305
792,476,1,877910206
792,129,4,877909753
792,9,3,877909631
792,844,4,877910822
792,1,4,877910822
792,282,3,877909931
792,544,4,877910822
792,762,4,877910206
792,1197,4,877910822
792,24,3,877910091
792,363,3,877910478
792,151,3,877909753
792,100,4,877910822
792,25,2,877909892
792,1015,5,877910822
792,1047,3,877909798
792,546,3,877910353
792,147,4,877910822
792,21,3,877910444
792,237,3,877910444
792,121,4,877910412
792,596,3,877910241
792,508,2,877910478
792,15,4,877909865
792,124,4,877909865
792,742,3,877909709
792,1132,3,877910160
792,125,3,877910539
792,1164,3,877910629
792,831,2,877910666
792,1335,4,877910353
792,118,2,877910538
792,471,4,877910822
793,1,4,875104091
793,282,4,875104340
793,823,3,875104648
793,150,4,875103842
793,240,4,875104565
793,696,3,875104303
793,742,3,875104648
793,181,4,875103810
793,127,5,875103773
793,121,3,875104193
793,122,3,875104532
793,106,3,875104340
793,508,4,875104620
793,151,5,875104142
793,237,3,875103842
793,456,3,875104752
793,1067,4,875103875
793,685,3,875104718
793,405,3,875104340
793,406,2,875104221
793,235,3,875104068
793,1187,2,875104167
793,250,4,875104031
793,100,4,875104031
793,298,4,875103971
793,3,4,875104592
793,222,3,875103971
793,129,4,875104067
793,50,5,875103942
793,9,3,875103810
793,824,3,875104000
793,1365,2,875104718
793,1014,3,875103810
793,288,4,875103584
793,7,3,875104031
793,273,3,875103942
793,591,4,875104752
793,628,3,875103942
793,148,4,875104498
793,293,4,875104091
793,117,4,875103739
793,109,4,875104119
793,257,4,875103901
793,252,4,875104498
793,597,3,875104565
793,276,3,875103971
793,844,4,875103842
793,928,3,875104864
793,248,4,875103875
793,118,2,875104119
793,1142,5,875104068
793,294,5,875103584
793,979,3,875104620
793,815,3,875103901
793,458,3,875104243
794,109,4,891035941
794,557,4,891036008
794,514,5,891035604
794,24,5,891035957
794,187,5,891035117
794,751,3,891034523
794,50,5,891035307
794,1251,4,891034755
794,127,5,891035117
794,285,5,891035355
794,887,4,891034284
794,13,4,891035582
794,238,5,891035135
794,19,4,891036111
794,273,4,891036111
794,221,4,891036222
794,248,4,891036463
794,257,4,891036265
794,847,5,891035822
794,455,4,891034986
794,1,4,891035864
794,242,5,891034156
794,14,5,891034956
794,936,5,891035219
794,475,5,891035822
794,118,2,891035413
794,473,4,891036222
794,224,4,891035793
794,275,4,891034792
794,100,5,891035063
794,116,5,891035307
794,181,4,891035957
794,515,5,891034755
794,269,5,891034213
794,137,5,891035307
794,150,4,891034956
794,249,3,891035885
794,286,3,891034156
794,420,4,891035662
795,407,3,880560679
795,132,3,883249522
795,473,2,880561783
795,12,4,881260621
795,214,4,881265372
795,204,3,880570209
795,381,2,883774317
795,42,3,881252510
795,747,3,883252630
795,17,2,883252686
795,1036,2,883255578
795,412,3,883254675
795,472,3,880559543
795,831,2,880560971
795,742,2,880556833
795,226,3,883251800
795,143,3,883252292
795,581,4,883253316
795,89,4,880569085
795,257,3,881252002
795,739,1,883774317
795,210,4,880567593
795,219,3,883252104
795,825,2,880559026
795,514,4,883250472
795,2,3,883252599
795,1199,3,880557953
795,7,5,880557294
795,826,3,880560736
795,477,3,880558562
795,8,5,880569317
795,123,4,880558447
795,70,3,883253481
795,81,4,883250055
795,152,4,881260622
795,319,4,880554132
795,58,4,881259362
795,502,3,883251421
795,926,2,880561783
795,118,2,883254314
795,568,3,883251659
795,135,3,881530126
795,675,3,883251659
795,153,3,880569085
795,151,3,880558562
795,182,4,881530041
795,234,4,883251200
795,367,3,883252202
795,716,3,880569984
795,719,2,883254675
795,240,2,883767338
795,583,4,883250168
795,222,3,880558122
795,169,5,880567884
795,564,1,883774317
795,120,3,883255416
795,432,3,881258945
795,419,3,880569526
795,25,5,880556527
795,423,2,881265617
795,62,4,883254564
795,577,3,883254987
795,154,3,881529904
795,173,4,880567884
795,402,2,883254905
795,431,4,883253193
795,186,3,883249522
795,68,3,883253137
795,546,3,880559275
795,727,3,881530317
795,755,3,883254564
795,167,3,883254348
795,429,3,880568492
795,235,3,880560263
795,705,4,883250829
795,181,4,880557060
795,121,3,880558035
795,576,2,883254780
795,150,3,883766579
795,96,2,881530415
795,28,4,880569414
795,998,3,883255182
795,410,2,880559227
795,4,4,881253238
795,191,4,883249962
795,117,4,880558122
795,1413,3,883254987
795,919,4,880557617
795,1555,3,883249643
795,3,2,880561783
795,144,4,881265483
795,189,3,881265284
795,434,3,880569983
795,433,4,880588141
795,554,3,883254802
795,95,4,881529851
795,567,2,883253903
795,231,4,883254844
795,1095,3,883767108
795,97,2,881529761
795,655,3,881530154
795,395,2,883255008
795,168,5,881528760
795,109,3,880557210
795,820,3,880560679
795,172,3,880570209
795,1110,3,883251943
795,209,5,880587862
795,108,3,880559483
795,200,3,883251581
795,105,1,883774317
795,202,3,881529874
795,405,1,883774317
795,203,3,881530198
795,382,4,881529077
795,79,2,880568325
795,756,3,880559895
795,386,3,883254649
795,928,1,883774317
795,465,3,883252686
795,771,3,883255324
795,100,5,880555946
795,238,3,881266197
795,39,4,883253661
795,265,3,881265483
795,175,5,881263767
795,201,4,880569984
795,636,3,883253661
795,550,3,883252004
795,174,4,880569625
795,1041,3,883254780
795,746,3,881529904
795,640,4,883251200
795,710,3,881265617
795,164,3,883253368
795,658,2,883251696
795,72,3,883252003
795,559,2,883774317
795,50,3,880557114
795,931,2,880560078
795,768,3,883252985
795,1030,3,883255381
795,217,1,883774317
795,184,4,880588118
795,10,4,880556527
795,588,5,880587862
795,436,3,883767338
795,403,3,883250829
795,47,3,881265108
795,91,5,881265483
795,1,4,883767204
795,80,3,883254212
795,1101,4,881528779
795,797,3,883254750
795,21,3,880557953
795,552,2,883774317
795,208,4,881252835
795,1052,3,883255477
795,425,3,883249522
796,747,4,893047167
796,467,3,892675654
796,496,5,892662223
796,785,5,893047287
796,633,5,892662070
796,932,4,893219254
796,274,5,893047167
796,779,3,893048713
796,974,3,893194740
796,478,5,892761629
796,281,4,893194929
796,127,5,892660147
796,684,5,892676195
796,807,2,893047691
796,724,2,893047241
796,199,3,892662223
796,48,3,892663090
796,474,2,892663009
796,731,3,893047320
796,488,2,892662400
796,180,2,892675606
796,1040,3,893047460
796,152,3,892690101
796,315,5,892611769
796,405,5,892660954
796,597,5,892661043
796,316,5,892610692
796,717,3,893194862
796,516,4,893048115
796,451,5,893047167
796,217,4,893218556
796,815,4,893047321
796,313,4,892610692
796,58,3,892675605
796,554,2,893048713
796,301,1,892611903
796,514,3,892676231
796,826,2,893049362
796,31,4,893194547
796,356,4,893194646
796,280,4,893047208
796,578,4,893048562
796,775,2,893047691
796,94,3,893219065
796,391,4,893048713
796,249,1,892661011
796,1126,1,892662826
796,211,3,893048115
796,565,3,893218556
796,323,2,892611953
796,12,5,892662483
796,665,2,893048622
796,326,4,892612032
796,96,4,892662523
796,49,3,893047287
796,1228,4,893048713
796,112,4,893219477
796,525,4,892761390
796,218,3,893194607
796,193,3,892662964
796,1197,3,892660955
796,1048,2,893047288
796,776,4,893219065
796,939,3,892761504
796,38,5,893048505
796,77,5,893194646
796,716,3,893047167
796,71,4,893218764
796,831,2,893049303
796,429,4,892690102
796,765,3,893047691
796,29,3,893048672
796,23,2,892690382
796,39,3,893048562
796,1285,4,893188622
796,291,4,893188576
796,178,3,892662223
796,237,5,893047126
796,1522,3,893194740
796,606,4,892761504
796,231,3,893048622
796,1055,3,893188577
796,693,3,893188650
796,269,3,892610692
796,603,4,892662152
796,576,3,893048562
796,282,4,892660364
796,483,5,892663044
796,781,4,893047241
796,66,5,893047241
796,118,4,893048505
796,270,4,892611799
796,371,5,893047167
796,573,4,893218521
796,1407,3,893049362
796,1032,3,893219451
796,389,4,893219092
796,742,3,892660505
796,250,5,892660984
796,64,4,892662400
796,233,4,893048471
796,367,5,893048150
796,95,4,892690382
796,417,4,893218933
796,2,5,893048377
796,540,2,893048672
796,797,3,893049257
796,271,5,892874827
796,810,3,893048622
796,168,5,892662871
796,159,3,893194685
796,849,4,893048562
796,873,3,892874827
796,419,5,893219001
796,328,5,892612057
796,342,5,892611871
796,387,3,893047504
796,339,2,892874859
796,357,4,892662400
796,399,4,893048471
796,172,4,892663090
796,486,5,892676072
796,121,5,892661043
796,623,3,893219122
796,293,5,892660251
796,88,5,893047287
796,43,4,893188486
796,275,4,892660211
796,155,5,893047241
796,87,5,893218728
796,570,2,893048505
796,378,4,893218764
796,591,3,892611093
796,91,2,893219033
796,659,3,892662482
796,54,4,893194685
796,8,5,892690059
796,106,2,893194895
796,443,2,893202878
796,194,4,892662826
796,559,3,893218453
796,53,1,893048713
796,1090,4,893194992
796,286,2,892610876
796,245,3,892612031
796,9,3,892660251
796,229,3,893048471
796,134,3,892663009
796,493,3,892675424
796,396,2,893218621
796,949,4,893047460
796,28,3,892662523
796,1101,5,892690382
796,228,5,892761629
796,226,3,893048410
796,182,4,893048342
796,216,5,892761543
796,176,5,892662523
796,679,4,893048471
796,564,1,893194929
796,86,5,893047321
796,655,3,893048115
796,869,4,893047287
796,195,5,892675424
796,4,5,893048150
796,1046,3,893194607
796,50,5,892660147
796,530,3,893048410
796,147,5,893048410
796,934,3,893048024
796,809,4,893048471
796,796,4,893047320
796,284,3,892660954
796,480,4,892663155
796,795,3,893219254
796,258,4,892611840
796,768,2,893219065
796,722,3,893047460
796,98,5,892663090
796,487,5,892676195
796,500,4,892761629
796,628,4,893194740
796,272,4,892610692
796,153,5,892676155
796,607,4,892662964
796,762,3,892676115
796,709,3,892676155
796,33,3,893048471
796,333,5,892610876
796,236,4,893048149
796,97,3,892690059
796,783,4,893047691
796,1037,2,893047967
796,427,4,892662355
796,588,5,893218728
796,692,5,892761544
796,660,5,892690101
796,56,5,892663009
796,705,4,892690263
796,511,4,892676155
796,736,3,893047126
796,755,4,893219033
796,1042,4,893194740
796,197,3,892676231
796,184,1,892761544
796,401,3,893219427
796,89,5,892662222
796,117,5,892660283
796,732,5,893047241
796,1163,3,892660364
796,566,4,893048343
796,855,3,893279958
796,746,3,893048115
796,1217,3,893194607
796,143,5,893218728
796,198,4,892662871
796,485,4,893279958
796,393,4,893218933
796,879,4,892612031
796,672,3,893218485
796,278,4,892660323
796,510,3,892761578
796,418,4,893218933
796,735,2,893188514
796,213,4,893047167
796,549,3,893047208
796,203,3,892690173
796,423,4,892690262
796,283,3,892660322
796,125,4,892660465
796,517,2,893047208
796,477,2,892660465
796,608,3,892675492
796,1036,4,893219522
796,243,3,892612354
796,1012,3,892660466
796,871,1,893219001
796,568,4,892676114
796,5,4,893194607
796,151,5,893218765
796,859,2,893218622
796,433,2,892675694
796,431,4,892676231
796,1041,5,893047287
796,164,3,893194548
796,185,4,893194548
796,553,4,893047208
796,307,4,892611799
796,99,3,893218764
796,79,5,892661988
796,227,4,893048471
796,100,3,892611093
796,751,5,892611979
796,173,5,892662483
796,161,5,893048377
796,145,2,893218485
796,450,3,893049399
796,1,2,892660251
796,977,2,893194992
796,298,5,892660954
796,447,3,893218485
796,321,2,892611871
796,611,4,892675694
796,484,5,892675528
796,402,5,893047320
796,1303,2,893048713
796,257,5,892660283
796,210,3,892662441
796,322,3,892611953
796,761,3,893048622
796,1001,2,893219180
796,15,4,893188341
796,186,3,892676114
796,542,3,893219403
796,144,5,892662524
796,294,3,892611979
796,769,4,893218622
796,248,3,892660465
796,181,5,892660177
796,63,3,893218764
796,234,2,892690173
796,174,5,892662069
796,794,4,893047320
796,219,4,893218453
796,154,3,892676155
796,232,3,893048911
796,385,5,893048342
796,636,2,893048505
796,111,4,893047288
796,945,5,892663009
796,1415,3,893219254
796,78,3,893219254
796,381,3,893047208
796,300,4,892611903
796,1057,2,893047967
796,586,3,893049257
796,479,4,892761427
796,204,5,892662441
796,748,5,892611979
796,699,4,893188576
796,546,4,893048505
796,1119,4,892675528
796,1297,2,893047504
796,527,3,892675654
796,132,4,892662222
796,200,5,893218420
796,520,3,892662223
796,209,3,893048115
796,1511,3,892660955
796,1049,4,893219151
796,62,4,893048562
796,448,4,893218485
796,82,3,892676195
796,821,4,893047126
796,739,5,893047207
796,1074,1,893047691
796,26,2,893047208
796,265,5,892761544
796,778,4,893047021
796,22,4,892662523
796,449,4,893048622
796,928,2,893194929
796,707,3,892663154
796,126,3,892690173
796,414,3,892663044
796,685,4,892660466
796,196,5,892675693
796,409,3,893219122
796,649,3,893194646
796,222,5,892660364
796,720,4,893048562
796,1299,2,892676043
796,1076,2,893219150
796,202,4,893047167
796,191,4,892690382
796,183,5,892662441
796,434,4,892676195
796,188,2,892675654
796,880,3,892611840
796,230,5,893048377
796,432,2,893218728
796,728,3,893047691
796,187,5,892662904
796,550,3,893048562
796,318,4,892661988
796,238,3,892761427
796,1269,5,892662765
796,615,4,892690263
796,403,4,893048410
796,45,3,892675605
796,36,1,893047967
796,215,5,892676115
796,988,3,893219180
796,273,2,892660856
796,1039,4,892662223
796,662,5,893047207
796,69,5,892662483
796,491,4,892662964
797,257,5,879439362
797,1254,2,879439548
797,328,2,879439136
797,340,2,879439735
797,990,2,879439456
797,1023,3,879439519
797,286,2,879438957
797,336,2,879439136
797,781,5,879439594
797,720,2,879439735
797,687,2,879439190
797,259,3,879439136
797,327,2,879438992
797,269,3,879438957
797,298,3,879439362
797,181,5,879439362
797,307,2,879439190
797,988,1,879439230
797,127,4,879439297
797,243,2,879439104
797,948,1,879439230
797,748,1,879439105
797,300,2,879439031
797,50,5,879439314
797,309,3,879438992
797,294,3,879439105
798,1425,4,875915317
798,81,3,876177211
798,163,3,875814110
798,423,3,875639864
798,161,3,875639235
798,1066,2,876175427
798,576,3,875639324
798,168,4,875743765
798,283,5,875637963
798,105,3,875555000
798,323,4,875295469
798,703,4,876177414
798,1509,3,875915155
798,728,4,875914458
798,941,3,876176561
798,732,2,875638759
798,225,4,875637487
798,930,5,875637661
798,1337,3,875554892
798,473,2,875296109
798,1023,3,875295772
798,563,2,875638323
798,133,3,875303559
798,395,3,875915279
798,1183,1,875915190
798,403,4,875743140
798,289,3,875286981
798,825,3,875638178
798,132,4,875639134
798,419,4,876175937
798,585,3,875743912
798,827,4,875637541
798,756,3,875296109
798,815,5,875295695
798,486,4,875639889
798,485,5,875639784
798,826,5,875295695
798,281,4,875296234
798,432,4,876176259
798,945,3,875743518
798,660,3,876177436
798,202,2,875639095
798,399,5,875638680
798,239,4,875814157
798,795,3,876176160
798,38,4,875915806
798,173,5,875656071
798,405,5,875296148
798,1544,3,875638925
798,66,3,875639364
798,194,4,875743366
798,1164,3,875637744
798,610,3,875743314
798,785,3,875639553
798,83,4,875303683
798,493,3,875638514
798,402,3,875916297
798,993,3,875554639
798,1539,2,876177839
798,491,4,875743196
798,1063,3,875303502
798,699,3,875303502
798,82,4,875915855
798,801,3,875915317
798,257,4,875295842
798,586,2,875303765
798,231,2,875638817
798,443,3,876249370
798,14,2,875295930
798,155,3,875639581
798,1139,3,876177661
798,393,3,875915029
798,321,3,875286981
798,845,5,875295930
798,377,3,875639061
798,158,2,875914604
798,951,3,875639767
798,926,4,875638203
798,924,3,875296148
798,734,3,875639061
798,472,3,875638178
798,88,4,875743642
798,1503,3,876176071
798,554,2,875638884
798,584,3,876176071
798,2,4,875743787
798,172,4,875639656
798,819,3,875295930
798,243,4,875295566
798,79,4,875638627
798,929,3,875638090
798,810,3,875915855
798,87,3,875639680
798,746,4,875914066
798,748,5,875295521
798,1285,3,876177330
798,111,1,875296109
798,140,4,876175467
798,719,1,875743196
798,476,2,875637822
798,862,3,875914534
798,143,5,875639061
798,275,4,875295842
798,162,3,876177353
798,1283,4,875295695
798,365,3,875639656
798,197,2,875303502
798,72,3,875638883
798,560,3,875638972
798,1003,3,875639478
798,588,4,875638447
798,722,3,875914534
798,1089,3,875295616
798,451,2,875638547
798,1035,4,875638717
798,50,5,875295810
798,755,3,875638627
798,98,1,875639581
798,577,2,875639441
798,602,3,875639260
798,769,2,876249507
798,707,2,875303559
798,1284,3,875637744
798,623,3,876175980
798,1435,2,875639836
798,417,3,876176043
798,444,2,875639115
798,208,3,875639010
798,740,2,875296148
798,944,4,875914573
798,603,3,875743267
798,420,3,876175937
798,258,4,875286981
798,118,4,875295842
798,1411,1,875639656
798,781,2,875639061
798,71,3,875303589
798,671,2,875639115
798,356,3,875639236
798,1540,4,875743576
798,953,2,875639290
798,648,3,875914785
798,15,4,875295810
798,62,4,875915855
798,1034,2,875638547
798,768,4,876175980
798,690,4,877117972
798,259,5,875295566
798,821,5,875916505
798,705,4,875638447
798,52,3,876176979
798,946,2,875639889
798,21,5,875554953
798,1249,4,875914785
798,380,3,875638680
798,720,5,875915940
798,1043,3,875915279
798,1076,3,876176043
798,949,3,875914337
798,367,3,875743434
798,1270,3,875915190
798,97,1,875638474
798,463,3,876175467
798,932,4,875637927
798,204,4,875742878
798,709,5,875914860
798,95,5,876175467
798,384,2,875915279
798,49,4,875814021
798,961,1,875303558
798,571,3,875914458
798,832,4,875637822
798,805,4,875743813
798,228,3,875915639
798,28,4,875638354
798,828,4,875637986
798,731,3,875303765
798,1446,4,875914898
798,121,5,875295930
798,280,2,875554523
798,1282,3,875296234
798,839,4,875638649
798,1297,3,875916505
798,1102,4,875637680
798,694,3,875303718
798,110,4,875914458
798,181,5,875295772
798,687,4,875295566
798,142,3,876175427
798,112,3,875296234
798,394,4,875914484
798,1,4,875295695
798,274,5,875295772
798,1032,3,875639212
798,482,3,875638884
798,996,3,875638717
798,306,3,875637329
798,210,4,875743410
798,29,4,875915913
798,164,4,875303502
798,254,5,875637836
798,1119,3,875916421
798,94,3,875914939
798,196,3,875743006
798,1049,3,875638150
798,1224,2,875638842
798,151,3,875554819
798,692,4,875743140
798,415,3,875639260
798,878,4,875295521
798,400,3,876176160
798,265,5,875915777
798,465,4,876176115
798,940,1,875914898
798,736,5,875639010
798,378,4,875743858
798,63,5,875914939
798,1517,4,875743605
798,988,3,875295469
798,998,3,875915317
798,391,3,875915855
798,125,3,875296178
798,174,4,875743140
798,270,4,880483677
798,138,3,876176160
798,662,3,875916187
798,191,4,875743458
798,222,3,875295616
798,116,3,875554781
798,1469,3,876175427
798,498,3,875639581
798,568,4,875656111
798,1239,4,875915965
798,659,4,875914337
798,480,3,875303765
798,73,4,875914114
798,418,4,875639212
798,90,3,875914860
798,220,3,875295810
799,319,4,879253668
799,286,5,879253668
799,1545,4,879254026
799,127,4,879254026
799,690,3,879253668
799,307,3,879253795
799,654,5,879254027
799,50,4,879254077
799,1063,4,879254026
799,479,5,879254026
799,191,3,879254077
799,174,5,879254026
799,306,4,879253795
799,321,4,879253720
799,292,4,879253720
799,484,3,879254077
799,499,4,879253969
799,289,3,879253720
799,173,5,879254077
799,258,5,879253668
799,45,4,879253969
799,748,2,879253755
799,427,5,879254077
799,331,4,879253795
800,257,4,887646980
800,237,4,887646980
800,181,4,887646203
800,476,3,887646776
800,127,4,887646980
800,222,4,887646226
800,751,4,887646980
800,597,4,887646555
800,304,3,887645987
800,405,4,887646705
800,125,3,887646608
800,289,4,887646980
800,457,2,887646168
800,742,4,887646477
800,223,5,887646979
800,118,3,887646342
800,121,4,887646423
800,292,5,887646979
800,864,4,887646980
800,15,4,887646631
800,1,4,887646283
800,1047,3,887646804
800,25,4,887646980
800,300,4,887646980
800,294,3,887645970
800,276,3,887646245
800,275,4,887646203
800,50,4,887646263
801,358,4,890333094
801,333,5,890332885
801,332,5,890332719
801,354,4,890332645
801,271,5,890332929
801,307,4,890332853
801,301,5,890332820
801,259,3,890332986
801,343,4,890332986
801,881,3,890332820
801,355,3,890332929
801,328,5,890332748
801,245,3,890333042
801,681,1,890332820
801,268,5,890332645
801,299,2,890333011
801,326,4,890332885
801,682,5,890332775
801,890,2,890333150
801,313,5,890332694
801,294,5,890332748
801,895,5,890332929
801,302,4,890332645
801,752,4,890332853
801,300,5,890332748
801,288,5,890332820
802,440,3,875985686
802,299,4,875986155
802,413,4,875986303
802,670,4,875986155
802,672,3,875985767
802,7,5,875986303
802,330,2,875985031
802,748,4,875984776
802,333,4,875986155
802,219,5,875985767
802,681,4,875986155
802,565,3,875985976
802,447,2,875985686
802,436,4,875985686
802,201,4,875985601
802,134,3,875985347
802,135,4,875985347
802,443,4,875985686
802,259,2,875984938
802,569,3,875985840
802,302,4,875984532
802,266,3,875984938
802,217,3,875985767
802,196,3,875985239
802,194,4,875986155
802,563,3,875985976
802,559,2,875985840
802,484,3,875985239
802,300,4,875986155
802,326,5,875984637
802,1025,3,875984637
802,260,4,875984938
802,286,2,875984532
802,769,5,875985976
802,261,3,875985032
802,323,5,875984722
802,396,2,875985840
802,331,4,875986155
802,288,3,875984637
802,879,5,875984938
802,674,2,875985768
802,185,3,875985601
802,56,3,875985601
802,358,3,875984722
802,573,4,875985840
802,197,3,875985347
802,379,4,875985976
802,760,3,875986303
802,448,3,875985686
802,441,3,875985840
802,445,3,875985686
802,200,4,875985686
802,183,5,875985469
802,258,5,875984532
802,176,5,875985469
802,567,4,875985976
802,53,4,875985840
802,452,4,875985976
802,424,2,875986303
802,263,1,875985032
802,444,4,875985840
802,98,4,875985601
802,646,4,875986155
802,304,3,875985142
802,669,1,875985840
802,294,4,875984637
802,657,4,875985239
802,218,3,875985767
802,234,5,875985601
802,687,3,875984722
802,678,4,875984776
802,264,4,875986155
802,184,4,875986155
802,327,2,875984861
802,665,4,875985469
803,305,5,880055604
803,260,3,880055454
803,259,2,880054971
803,304,3,880054792
803,269,5,880054592
803,887,5,880054671
803,688,1,880055043
803,306,4,880054629
803,325,4,880054885
803,748,1,880054885
803,264,2,880055309
803,338,2,880055454
803,311,5,880054754
803,307,4,880055604
803,286,5,880054592
803,754,2,880054754
803,340,5,880055088
803,242,5,880054592
803,289,3,880055309
803,321,4,880054792
803,990,2,880054792
803,322,2,880055043
803,271,2,880054833
803,261,1,880054754
803,988,1,880055454
803,690,4,880055210
803,303,4,880054629
803,245,4,880055378
803,300,3,880054629
803,538,4,880054834
803,339,3,880054834
803,243,1,880055548
803,683,1,880054885
804,474,4,879441524
804,1170,3,879445393
804,71,4,879442538
804,161,4,879442269
804,1056,4,879442762
804,948,1,879447476
804,708,3,879445783
804,1178,3,879445990
804,582,3,879444963
804,307,4,879440600
804,820,4,879444115
804,445,4,879445766
804,747,3,879445699
804,157,4,879442862
804,609,3,879444583
804,85,4,879445190
804,756,3,879443976
804,24,5,879443776
804,528,4,879443048
804,552,4,879446209
804,55,4,879442141
804,1228,3,879446090
804,87,4,879442954
804,588,4,879442687
804,1074,1,879447476
804,250,4,879441000
804,678,4,879440700
804,7,4,879443673
804,164,4,879442025
804,1050,3,879442269
804,183,4,879445904
804,443,5,879442122
804,177,5,879441727
804,969,4,879442687
804,739,4,879444805
804,153,4,879441346
804,413,4,879443918
804,358,3,879440787
804,366,4,879445579
804,367,3,879445605
804,56,3,879441371
804,396,3,879445956
804,1041,3,879446037
804,230,4,879442001
804,520,4,879445904
804,203,4,879442122
804,28,4,879445904
804,200,3,879445493
804,550,4,879445739
804,639,4,879442591
804,951,3,879444781
804,642,3,879445556
804,771,3,879446108
804,182,4,879444924
804,737,3,879444781
804,412,2,879445955
804,188,4,879442096
804,40,3,879445739
804,234,4,879442862
804,70,4,879443137
804,227,4,879443136
804,1025,4,879440765
804,428,3,879445841
804,144,4,879444890
804,294,5,879441099
804,231,4,879445334
804,127,3,879440947
804,205,4,879442434
804,504,3,879444444
804,209,3,879442538
804,657,4,879445904
804,238,4,879441727
804,216,4,879441450
804,932,3,879444077
804,448,3,879445841
804,429,4,879445037
804,121,4,879442377
804,318,5,879441450
804,568,4,879442793
804,576,4,879445355
804,168,5,879442377
804,1177,3,879446390
804,456,3,879444011
804,218,4,879445072
804,291,4,879443819
804,363,4,879446245
804,748,4,879440700
804,94,4,879446194
804,473,4,879443884
804,373,2,879447476
804,451,2,879446063
804,685,4,879443946
804,1065,3,879441727
804,692,5,879442122
804,181,5,879440947
804,2,4,879445493
804,96,5,879441677
804,468,4,879442687
804,98,5,879441503
804,175,4,879444583
804,132,4,879445305
804,732,4,879445037
804,11,4,879442954
804,414,4,879444890
804,185,4,879444890
804,172,4,879442001
804,141,3,879445841
804,702,2,879447476
804,145,3,879446276
804,235,5,879443736
804,1285,2,879445766
804,322,5,879440700
804,472,3,879443976
804,632,3,879444488
804,1222,3,879446276
804,526,4,879442792
804,432,3,879441677
804,483,5,879441627
804,125,4,879443709
804,742,4,879442732
804,167,3,879445956
804,406,3,879444133
804,199,5,879442239
804,265,4,879445037
804,1411,3,879446129
804,173,4,879442412
804,1140,3,879446276
804,95,2,879447476
804,671,3,879445493
804,254,4,879441195
804,259,4,879440700
804,180,4,879442348
804,10,4,879442298
804,79,4,879441627
804,155,3,879445660
804,558,3,879441627
804,655,4,879442377
804,662,4,879442413
804,480,5,879442057
804,186,4,879442687
804,288,1,879447476
804,151,3,879442412
804,174,5,879441476
804,134,4,879444890
804,928,4,879443736
804,1060,3,879443918
804,323,4,879440765
804,797,4,879445280
804,982,4,879444048
804,720,3,879445072
804,616,3,879442984
804,554,2,879447476
804,81,4,879441913
804,4,4,879442192
804,1076,3,879446162
804,399,4,879445111
804,925,4,879443946
804,411,3,879443776
804,184,5,879441727
804,529,4,879441913
804,123,4,879443645
804,292,2,879441099
804,402,3,879445441
804,365,4,879446194
804,243,3,879440727
804,310,4,879440600
804,663,5,879442793
804,433,4,879444714
804,23,4,879442557
804,629,3,879445072
804,479,4,879441542
804,455,5,879443609
804,240,4,879443958
804,444,4,879444743
804,196,4,879441752
804,527,4,879441752
804,637,3,879444943
804,1260,3,879445660
804,926,4,879443993
804,824,3,879444133
804,252,4,879441160
804,208,5,879441412
804,68,3,879445975
804,385,4,879445904
804,972,3,879445783
804,357,5,879441450
804,510,5,879441346
804,559,3,879445334
804,1615,4,879441195
804,1489,3,879445441
804,100,5,879445904
804,176,4,879441702
804,229,4,879445816
804,204,4,879441450
804,566,4,879444820
804,984,4,879440727
804,378,4,879445605
804,32,3,879444352
804,84,3,879445933
804,39,2,879447475
804,1047,3,879443852
804,159,4,879445441
804,949,3,879445254
804,664,3,879446090
804,498,5,879442239
804,988,4,879440663
804,143,3,879442490
804,99,4,879442984
804,215,5,879441752
804,328,4,879440600
804,202,4,879442079
804,33,4,879445975
804,1291,3,879444115
804,436,5,879444984
804,31,4,879442792
804,403,3,879445739
804,380,4,879445715
804,219,3,879445072
804,603,5,879441937
804,162,2,879446037
804,841,4,879443709
804,930,3,879444115
804,195,5,879442538
804,64,5,879442001
804,513,5,879441937
804,405,4,879443776
804,546,3,879443884
804,679,4,879445393
804,496,5,879441973
804,237,4,879443709
804,631,3,879444463
804,213,3,879441651
804,1016,4,879441099
804,522,3,879445190
804,447,3,879445625
804,514,4,879443032
804,22,5,879444407
804,393,3,879445072
804,636,3,879445334
804,49,2,879447476
804,573,3,879445232
804,108,3,879443819
804,194,4,879442490
804,719,3,879445132
804,1101,3,879444805
804,120,3,879444077
804,97,4,879442057
804,239,4,879442122
804,763,4,879443776
804,187,4,879441973
