uid,iid
8519,12005
8519,12105
17255,14506
14912,12076
3441,1992
13541,10267
13541,12462
11443,7442
11443,7701
17208,14479
6696,4186
14792,12003
14792,12105
2714,1191
6504,4169
6504,8970
1198,98
4852,2916
4852,7127
1597,6861
9947,6363
9947,11895
17216,14488
9129,6164
15679,12377
13265,10107
13265,10107
13265,12134
13265,12134
17561,15628
2276,6382
2276,6958
2276,10679
2276,10868
2557,3066
2557,10047
6014,4127
9032,6159
9032,14428
15462,12297
1247,101
1247,6303
3883,2252
3883,6660
3883,6660
3883,7643
3883,8664
3883,13120
3883,13181
11269,7372
11269,12088
11269,14350
5070,3173
5070,6672
5070,7701
5070,8210
5070,8637
5070,8847
5070,14436
1975,533
1975,2306
1975,5729
1975,7127
1975,7164
1975,7626
1975,8218
1975,9702
1975,14007
1975,15632
1975,15709
1975,15811
4507,2366
682,53
682,91
682,92
682,101
682,681
682,796
682,1175
682,1313
682,2289
682,2317
682,2338
682,2353
682,2487
682,2592
682,4130
682,4296
682,5102
682,5143
682,5189
682,6017
682,6055
682,6056
682,6072
682,6074
682,6081
682,6098
682,6110
682,6113
682,6141
682,6204
682,6233
682,6241
682,6245
682,6248
682,6258
682,6266
682,6267
682,6271
682,6272
682,6283
682,6291
682,6296
682,6298
682,6309
682,6323
682,6420
682,6562
682,6655
682,6971
682,7379
682,7390
682,7404
682,7567
682,7680
682,7720
682,7774
682,7867
682,8302
682,8768
682,11926
682,12323
682,12427
682,12454
682,12789
682,14521
15602,12342
1972,447
1972,521
1972,3017
1972,4922
1972,6939
1972,7198
1972,7228
1972,9772
1972,9793
1972,14166
1972,14899
13332,10160
13676,10384
1456,196
1456,4186
1456,4244
1456,4588
1456,4625
1456,4653
1456,11995
1456,13642
5989,4127
1833,390
1833,410
1833,432
1833,447
1833,468
1833,495
1833,2792
1833,2874
1833,4794
1833,5859
1833,7134
1833,9255
1833,9293
1833,9374
1833,10576
1833,13683
1833,15605
1833,15705
1833,15765
4663,2592
4663,4109
4663,4109
4663,4127
5838,4002
17443,15075
1936,447
2176,683
2176,2280
2176,2312
2176,4128
2176,6174
2176,6363
2176,7008
2176,7373
2176,7680
2176,7718
2176,7773
2176,7919
2176,8102
2176,12078
2176,12101
2176,12134
2176,12218
2176,12268
2176,13181
2176,14429
2176,14466
2176,14487
5712,5662
9684,6291
9684,7837
1401,2496
1401,2573
1401,6267
1401,6600
1401,6630
1401,8589
1401,10296
1401,11057
1401,11103
1401,12369
1401,13002
1401,13033
1401,14764
1401,14943
1401,14961
6470,4168
7714,5079
7714,6196
7714,7667
7714,12257
7714,14428
1090,88
66,3
66,4116
66,4184
66,6296
66,11984
66,12100
66,12321
13367,10176
4596,2509
5925,4112
5925,6032
5925,6141
5925,7378
5925,14326
283,24
283,3182
283,3197
283,4207
283,6159
283,7864
283,14350
878,75
878,77
878,5083
878,6658
6513,4172
4772,2733
4734,2672
4734,6739
8638,6107
8638,6107
14312,11445
6188,4149
6188,4206
16811,13746
7404,4632
7404,6299
7404,7435
7404,10180
4954,3158
16627,13480
9098,6159
16757,13664
7961,5725
7961,8802
7961,13041
10508,6701
10508,13121
16146,12975
9555,6268
9555,6529
9555,7442
9555,8302
11977,7727
16477,13280
15841,12454
14632,11931
14632,11973
8388,6068
8388,8530
8388,12105
8388,12140
8388,14326
7957,5426
7957,7626
7957,7627
7957,13241
7957,14735
12146,7826
11542,7521
1394,6864
1394,8664
1394,8980
1394,11245
1394,12146
2662,1179
2662,1226
2662,11915
2662,12655
7039,4292
15460,12297
13020,9208
12665,8600
5107,3173
17584,15825
8449,6068
15914,12479
10346,6653
14237,11346
5475,15128
3746,2227
3746,4167
3746,5038
3746,6141
3746,7506
3746,8210
3746,10296
3746,11321
3746,11921
3746,11984
3746,12139
3746,12170
3746,12516
3746,12975
3746,13199
3746,14374
7450,4649
7450,6240
7450,6844
7450,7809
7450,12785
7450,12936
11767,7623
3370,1940
15093,12105
7725,5083
10788,6861
227,21
227,1177
227,1189
227,2267
227,6119
227,7378
227,7467
227,7567
227,7726
227,7773
227,11918
227,12088
227,14432
15434,12292
2348,791
2348,2352
2348,12442
2348,13399
4471,2357
4471,8886
4300,2321
219,20
219,10561
9306,6212
9306,6219
7675,5049
818,62
818,6074
7415,4633
9897,6328
16654,13513
10114,6527
1291,101
11114,7332
4421,2353
15054,12105
5755,3849
16303,13137
16303,14450
6822,4202
9458,6262
12623,8536
10381,6663
15966,12516
10604,6762
9050,6159
9984,6375
15321,12234
6420,4168
6420,12289
3,1
5315,11999
2451,1183
2451,2249
2451,6017
2451,7027
2451,7626
2451,7720
7883,5202
15791,12426
15791,14506
591,53
591,2214
591,2223
591,2233
591,2236
591,2244
591,5264
591,6032
591,6049
591,6068
591,6101
591,6119
591,6122
591,6123
591,6151
591,6243
591,6365
591,6791
591,7389
591,7390
591,7434
591,7623
591,11921
591,14399
591,14428
16769,13668
14079,11082
14079,12302
16,1
16,53
16,6166
12697,8640
779,59
779,2218
779,7720
779,7724
779,7773
12107,7815
10117,6528
5020,3165
5020,8233
5020,13517
17166,14436
10152,6562
1368,2280
1368,5036
1368,6143
1368,7409
1368,7630
1368,7901
1368,7920
1368,8210
1368,8530
1368,12238
1368,12268
1368,12369
1368,13025
1368,13125
1368,14499
11393,7423
11393,7578
9601,6272
7207,4467
7207,6616
4193,2297
4193,6266
4193,6701
15245,12166
13382,10179
5317,6607
7100,4354
7100,12383
10291,6616
6306,4161
6306,4170
6306,4177
6306,4179
804,60
804,97
804,196
804,736
804,771
804,2224
804,6011
804,6046
804,6077
804,6147
804,6293
804,6478
804,6529
804,6600
804,6629
804,6719
804,6720
804,6725
804,6762
804,6806
804,6840
804,6988
804,12150
804,12161
804,12188
804,12309
804,12424
804,12482
804,12789
804,12929
804,14445
804,14986
804,15290
16384,13199
843,65
843,4133
843,6284
843,12793
843,14470
15026,12103
15026,12504
7878,5202
9798,6309
9798,6318
15018,12102
1508,211
1508,6455
1508,6852
1508,13280
16060,12789
2163,681
2163,12098
3772,2227
3772,4157
3772,4649
3772,6196
3772,13120
16159,12975
6756,4187
14967,12093
15919,12479
4888,3152
4888,3161
4888,12034
4888,12072
4888,12093
12028,7770
3268,7070
3268,13493
5252,3242
5252,5086
5630,13262
16200,13027
6793,4196
8900,6122
14330,11448
16867,14149
16314,13143
324,30
324,12033
17295,14530
17331,14555
3655,2217
3655,6261
3655,6265
3655,6314
3655,6322
3655,6323
3655,7893
3655,8536
3655,8907
3655,15045
14868,12033
9800,6309
3465,4137
3465,6852
3465,14435
14900,12075
1461,199
10247,6613
7243,4503
3762,2227
3762,2375
3762,6047
15622,12354
15622,13192
2404,4128
2404,5099
2404,5729
2404,8536
2404,8591
2404,8858
2404,11959
2404,12257
2404,12665
2404,13419
2404,14435
2404,14465
2404,14516
2404,14522
2404,14961
2404,15036
2404,15043
2404,15045
2404,15075
2404,15259
2404,15263
2404,15305
17297,14530
10231,6603
8852,6119
9548,6267
9548,6844
5277,4186
5277,6291
5277,6309
5277,7893
5277,12088
5277,12136
5277,12398
5277,12442
5277,12462
5277,12467
5277,13164
9870,6323
8579,6291
8579,6307
8579,7784
8579,7788
8579,7815
8579,12314
4861,6161
15798,12427
1209,98
1209,6647
4638,2546
4638,13316
16549,13364
14361,11496
15118,12105
8544,6074
3383,4115
3383,4280
3383,4418
3383,4421
3383,4455
3383,6702
3383,7550
3383,12467
3383,13008
6693,4186
6693,12257
13665,10367
13665,11046
13665,11349
67,3
67,36
67,50
67,53
67,53
67,65
67,1301
67,1302
67,2227
67,2267
67,2277
67,2292
67,2297
67,3154
67,3154
67,4148
67,6032
67,6068
67,6108
67,6120
67,6143
67,6196
67,6196
67,6212
67,6239
67,6240
67,6242
67,6617
67,6658
67,6666
67,6867
67,7378
67,7467
67,7513
67,7685
67,7701
67,7702
67,7715
67,7733
67,8210
67,8667
67,10296
67,11921
67,11926
67,11926
67,11960
67,11960
67,11982
67,11986
67,12015
67,12078
67,12078
67,12103
67,12175
67,12233
67,12294
67,12338
67,12650
67,12983
67,14428
67,14436
67,14488
13354,10171
14239,11346
10113,6527
7056,4292
35,1
35,6
35,56
35,62
35,83
35,86
35,101
35,102
35,196
35,787
35,1174
35,1176
35,1302
35,1397
35,2252
35,2292
35,2310
35,2792
35,4214
35,6074
35,6078
35,6080
35,6119
35,6120
35,6160
35,6166
35,6239
35,6296
35,6299
35,6317
35,6363
35,6438
35,6613
35,6644
35,6746
35,6867
35,7332
35,7405
35,7455
35,7462
35,7508
35,7512
35,7529
35,7546
35,7644
35,7675
35,7776
35,7809
35,7847
35,7864
35,8302
35,8601
35,8681
35,10569
35,11923
35,11932
35,11984
35,12118
35,12454
35,12789
35,13164
35,13381
35,14376
35,14416
35,14423
35,14447
35,14530
35,14541
35,14555
108,6
108,75
108,86
108,1176
108,1190
108,2227
108,2252
108,2282
108,4167
108,4168
108,4292
108,5264
108,6058
108,6119
108,6239
108,6672
108,6852
108,6944
108,7381
108,7442
108,7584
108,7661
108,7666
108,8210
108,8302
108,8302
108,11321
108,11960
108,11986
108,12162
108,12211
108,12975
108,13121
108,13381
108,13381
108,14311
108,14429
108,14470
17119,14435
11579,7551
11418,7602
13978,10980
16010,12650
14411,11623
12842,8851
15742,12397
2134,665
2134,11653
2134,15381
2134,15565
2134,15899
2134,16010
2134,16050
1995,3267
1995,4128
1995,4517
1995,8156
1995,10611
1995,12123
1995,12329
1995,12338
1995,13513
1995,14004
5987,4127
4045,2267
11147,7332
14040,11052
5744,3849
13455,10205
13455,10314
13455,10342
2279,758
2279,11303
6645,4186
1133,92
1133,1194
1133,2309
1133,2329
1133,6246
1133,6258
1133,6700
1133,7083
1133,7508
1133,12289
1133,12302
1133,12304
1133,12322
1133,12342
1133,14488
1133,14501
1133,14514
7827,5129
15814,12440
5751,3849
5751,10251
505,48
505,2227
505,2266
505,2267
505,2289
505,4167
505,6166
505,6219
505,6239
505,6658
505,8302
505,11998
505,12403
3588,4812
3588,12385
3588,13517
3588,13698
7084,4326
7084,4452
7084,4793
7084,11113
7084,11425
7564,6607
14794,12003
14794,12348
14794,13164
14794,14428
14794,14507
14860,12033
12923,8980
4444,2353
10398,6672
902,75
902,775
902,1458
902,7087
902,7372
902,7484
902,7689
902,11996
902,14325
327,30
327,85
327,4130
327,4168
327,4170
327,4174
327,4179
327,4184
327,4201
327,4202
327,4206
327,4531
327,6701
327,7715
327,7773
327,11321
327,12293
327,12310
327,12385
327,12427
327,14447
327,14501
9632,6282
4309,2323
4309,6107
4309,12342
6383,4167
6383,6701
6383,12193
9808,6309
11337,7387
10471,6701
16069,12793
7445,4649
7445,6161
7445,6565
7445,13199
1026,85
6997,4244
6997,4466
6997,6365
6997,7880
6997,7890
6997,8570
6997,11939
6997,12294
6997,12371
6997,12432
6997,12479
6997,13255
17362,14735
12200,7864
3081,3173
3081,7372
4919,3154
4919,7435
4919,14392
4919,14435
12968,9116
298,25
298,91
298,314
298,4651
298,6600
298,7081
298,8703
298,8851
298,12304
298,14921
298,15296
5449,6303
4618,2525
14358,11496
9300,6212
9300,6239
9300,6658
9300,7577
9300,7776
9300,12102
9300,12975
1193,98
1193,785
1193,787
1193,1179
1193,7553
1193,7726
1193,7805
1193,14445
1193,14505
8805,6119
15954,12494
4741,2672
4741,4503
4741,4651
4741,4653
4741,6395
4741,6858
4741,7372
4741,8102
4741,8302
4741,8734
4741,8974
4741,9264
4741,9305
4741,12134
4741,13042
4741,13061
4741,13335
4741,13581
3900,2252
3900,4133
9682,6291
884,75
884,77
884,8847
884,10133
884,10136
13800,10581
7640,5046
10022,6406
11513,7504
7487,4709
7487,9241
7487,13666
3998,6851
1812,349
15580,12336
8651,6109
9304,6212
9304,11920
9304,14434
13301,10136
743,56
743,7083
743,7332
6878,4206
6878,10245
5477,4488
14982,12100
6327,4162
4780,2733
348,33
348,1177
348,4157
348,6072
348,6088
348,6090
348,6159
348,6219
348,6653
348,7370
348,7434
348,7438
348,7584
348,7745
348,8637
348,11894
348,11919
348,11920
348,11938
348,11995
348,12015
348,12016
348,12104
348,12233
348,12245
348,12338
348,12516
348,13199
348,14325
348,14350
348,14384
348,14487
15955,12499
7335,4588
6477,4168
626,53
626,2227
626,4127
626,4137
626,4142
626,4148
626,4157
626,4160
626,6068
626,6119
626,6159
626,6196
626,7592
626,7623
626,11649
626,12100
626,12105
626,12193
15511,12315
2684,1189
2684,4161
2684,4167
2684,4168
2684,6016
2684,6032
2684,6068
2684,6113
2684,6122
2684,6212
2684,6220
2684,6617
2684,7381
2684,10152
2684,11973
2684,13121
2684,13199
4740,2672
4740,4625
4740,6613
11308,7378
11275,7372
5911,4110
5911,4130
7671,5049
7671,6309
7671,7585
7671,12361
15634,12357
8552,6077
8552,10160
8552,10702
8552,12516
16476,13280
15917,12479
10756,6858
241,23
241,14326
241,14326
717,53
10136,6543
8186,6028
1767,333
7708,5077
12238,7893
9364,6239
9364,6658
12917,8974
12917,9255
6198,4152
6198,14921
9666,6288
2052,541
2052,6944
11183,7332
16113,12957
15404,12279
15404,12383
5791,3940
5791,5128
5791,7924
3743,2227
3743,4137
3743,4149
3743,6047
3743,6119
3743,7481
3743,11939
3743,12105
8668,6113
1837,390
1837,9234
10241,6607
10241,13642
15277,12193
15277,14466
8155,6017
8155,6038
8155,6039
8155,6040
8155,6050
8155,6095
8155,6156
8155,7008
8155,7373
8155,8662
8155,8727
8155,11894
8155,14325
9683,6291
4377,2343
4377,7762
10599,6762
10599,6858
8053,5667
12148,7826
9647,6285
9647,12310
8670,6113
1959,447
12410,8102
10004,6393
2242,3160
2242,14378
2242,14465
3940,2252
3940,7381
6581,4179
6581,6266
6581,7769
6581,8727
6581,10815
16941,14326
7466,4661
7466,6939
7466,11194
15507,12314
8166,6019
8642,6107
8946,6141
8946,13121
12321,7920
9360,6235
9360,13239
11228,7332
4749,2680
4749,4147
4749,4584
4749,7033
4749,8001
4749,11959
4749,11987
4749,12350
4749,12418
4749,12442
4749,12462
4749,13041
4749,13126
4749,13164
4749,13308
4749,13396
4749,13531
4749,13666
4749,13809
4749,13900
4749,13923
4749,14436
4749,14902
5484,3467
12935,9019
12935,13581
6865,4206
2454,12008
4158,2281
12180,7852
15300,12218
12129,7816
8160,6017
8160,12103
3329,13262
2160,681
8905,6123
8905,12105
8905,14326
5701,3748
5701,11693
10497,6701
15235,12155
5580,3633
4167,2286
4167,6365
4167,12387
4035,2267
4035,10125
320,29
320,60
320,62
320,67
320,71
320,77
320,93
320,3173
320,4133
320,6068
320,6140
320,6212
320,7584
320,7629
320,10129
320,10130
320,10142
320,10160
14273,11384
11808,7632
1676,309
1060,85
11585,7558
11585,10102
11585,11919
11585,11932
11585,11961
11585,14350
9754,6299
14901,12075
13491,10209
13491,12405
14597,11920
14597,12276
5429,3397
16921,14325
11472,7473
13399,10182
13399,14506
15202,12138
15739,12397
15739,12920
4217,2306
4217,2309
4217,7631
4217,7919
4217,12297
4217,12336
4905,3152
4905,3217
4905,7392
8478,6068
15888,12467
8558,6078
7588,5020
7588,5063
7588,11407
7588,13461
15667,12369
15667,13749
15257,12180
9362,6238
15089,12105
17095,14432
16009,12650
17570,15682
6382,4167
6382,7586
5058,3173
4468,2355
114,2267
114,14400
114,14404
11902,7680
11902,11649
16344,13164
701,53
701,65
701,1177
701,2250
701,2253
701,6658
701,7423
701,7816
701,8637
701,12975
701,13199
15505,12314
12370,7953
15636,12357
12840,8851
4886,3152
4886,3152
875,73
875,271
875,279
875,315
875,337
875,390
875,1279
875,2226
875,2680
875,2821
875,2875
875,2930
875,6246
875,6261
875,6322
875,6325
875,6363
875,6658
875,6693
875,6861
875,6891
875,7027
875,7070
875,7720
875,9025
875,9092
875,9131
875,9136
875,9241
875,9252
875,9264
875,10136
875,11221
875,12123
875,12257
875,13528
875,13588
875,13620
875,13630
875,13642
875,13683
875,13698
875,14325
875,14530
875,15605
875,15765
10228,6603
12290,7919
12290,12326
6547,4174
6547,6219
6547,12313
6736,4186
6736,6315
6736,7589
6736,12402
6538,4173
5253,3242
1948,447
8637,6107
1076,86
1076,7406
16284,13121
7379,4625
160,12
160,58
160,62
160,682
160,1177
160,2239
160,2260
160,6132
160,6141
160,6186
160,7372
160,7426
160,7492
160,7634
160,14432
160,14448
4869,3020
4869,3849
4869,7586
4869,7624
4869,7884
4869,8393
4869,9252
4869,9316
4869,9573
4869,10380
4869,11106
4869,11257
4869,13622
4869,15691
338,33
338,56
338,681
338,1177
338,2227
338,2252
338,4130
338,4140
338,5046
338,6047
338,6119
338,6129
338,6163
338,6196
338,6653
338,7370
338,7378
338,7584
338,7585
338,7623
338,8664
338,11978
15787,12418
4116,2270
4316,2323
4316,3242
14483,11691
1991,8302
1991,9859
1991,10575
16702,13560
16583,13393
352,34
352,48
352,2217
352,4116
352,4142
352,6047
352,6068
352,6119
352,7584
352,11984
7376,4625
985,83
985,7560
985,7773
985,12102
985,14466
1599,4180
11986,7740
9595,6272
9595,7928
10076,9208
2480,921
2480,7911
2480,12516
2480,13390
4512,2375
16911,14316
6243,4157
4896,3152
8757,6119
7396,4629
4307,2322
15479,12297
4679,2601
4679,6247
4679,7142
4679,7670
4679,8980
4679,10296
13699,10417
13699,12162
13699,13027
16166,13004
7647,5046
7647,6212
16115,12959
11069,7178
11069,8907
6202,4153
6202,6447
6202,7631
6202,12021
6202,12441
10404,6672
734,56
734,2227
734,2267
734,11986
919,77
919,2312
919,3173
919,4157
919,12078
6746,4186
6746,12468
10714,6844
10714,12315
10714,13382
2793,1279
2793,2866
2793,2916
2793,6864
2793,7070
2793,7462
2793,7809
2793,9041
2793,9260
2793,9290
2793,10278
2793,10314
2793,15263
87,4
87,53
87,4127
87,6068
87,6119
87,7378
87,12105
87,12134
7178,4435
7178,12477
9964,6365
16426,13218
5572,7720
17547,15614
1214,98
1214,6658
1214,8218
11682,7584
9147,6166
9611,6273
5714,3764
8483,6068
17441,15069
17441,15116
11340,7387
170,13
170,37
170,48
170,48
170,48
170,56
170,62
170,83
170,846
170,1175
170,1176
170,1179
170,1304
170,2213
170,2219
170,2252
170,2253
170,2375
170,4157
170,4157
170,6011
170,6011
170,6032
170,6081
170,6109
170,6119
170,6152
170,6160
170,6163
170,6174
170,6196
170,6250
170,6365
170,6447
170,6653
170,6660
170,7096
170,7372
170,7372
170,7423
170,7492
170,7584
170,7754
170,8302
170,11649
170,11920
170,11961
170,12033
170,12064
170,12088
170,12231
170,12268
170,12289
170,12313
170,13199
16960,14337
2709,1191
14347,11486
17338,14561
4835,2864
7777,5099
6325,4162
6325,11973
6325,12149
6325,14350
15899,12468
1592,10194
11217,7332
11812,7632
16118,12959
11707,7587
4813,9225
4813,11089
5430,3397
5430,6613
5430,7545
14354,11491
5370,10176
5370,10204
5370,10278
5370,10452
5370,11046
5370,11060
10896,6955
10896,13655
16489,13300
16653,13513
4658,2573
4658,2666
4658,7586
4658,7839
4658,8358
4658,8622
4658,13480
4658,13517
4658,13590
4658,15058
4658,15437
9899,6328
5445,3415
5445,4143
1939,447
11555,7534
12037,7770
276,23
276,309
276,410
276,2213
276,2601
276,2626
276,2672
276,2733
276,2792
276,5079
276,6098
276,6141
276,6268
276,6293
276,6331
276,6529
276,6565
276,6653
276,6660
276,6667
276,6750
276,6852
276,7372
276,7423
276,7439
276,7480
276,7483
276,7720
276,8147
276,8302
276,8720
276,9001
276,11423
276,11522
276,11649
276,13056
276,13199
276,13382
276,13523
276,14325
276,14350
276,15088
6889,4207
3339,2520
3339,7372
3339,7822
3339,12332
3339,12655
9714,6291
86,4
86,29
86,48
86,53
86,62
86,65
86,681
86,4127
86,4137
86,6016
86,6032
86,6068
86,6101
86,6119
86,6120
86,6159
86,7378
86,12014
86,12102
86,12105
86,14428
7272,4523
11305,7378
15878,12462
9137,6166
9051,6159
10709,6840
11972,7723
165,12
165,62
165,6667
16446,13239
15732,12390
15732,13201
1763,746
16651,13513
13592,10296
1311,103
1311,10804
1311,11894
1311,14561
9820,6314
9820,12417
9820,12467
9820,12477
9820,12478
11873,7670
11873,8802
6091,4133
6166,4147
2895,1429
2895,5002
2895,10050
2895,14276
11428,7438
11428,14399
16433,13231
9718,6291
9718,12936
4144,2278
5094,3173
3090,1646
13196,9603
13196,15553
310,28
310,694
310,1432
310,5127
310,5189
310,6359
310,6729
310,14530
310,14803
8285,6047
10425,6694
12571,8404
28,1
28,846
28,2236
28,2243
28,2250
28,2252
28,2253
28,4112
28,6011
28,6016
28,6021
28,6027
28,6031
28,6039
28,6049
28,6058
28,6074
28,6081
28,6143
28,6159
28,6159
28,6247
28,6365
28,6420
28,6565
28,6702
28,7008
28,7370
28,7559
28,7566
28,7567
28,7577
28,7577
28,7584
28,7589
28,7816
28,10101
28,11649
28,12015
28,12088
28,12098
28,13199
28,14326
28,14397
28,14428
28,14432
11403,7423
2318,3152
2318,4129
2318,4142
2318,10107
2318,12055
2318,12105
6498,4169
6498,7880
13752,10507
5007,3165
5007,4157
5007,7487
5007,12975
15720,12388
8130,6016
8130,6159
6510,4171
6510,4182
6510,4292
6510,12266
15186,12136
3575,4186
3575,7740
3575,12252
3575,12405
3575,12462
3575,12507
3575,13121
3575,13190
10422,6694
14562,11915
9025,6159
1335,106
12447,8210
14909,12075
16588,13399
4147,2278
4147,6196
4147,12105
4147,12182
6476,4168
13267,10107
13267,13199
14281,11397
14281,11493
14281,12397
14281,13073
14281,15770
14281,15825
17234,14501
3771,2227
3771,2267
3771,5046
3771,7423
3771,11984
3771,14434
7231,15045
15674,12374
6531,4172
15526,12322
6077,4130
8625,6107
8623,6107
8623,7332
7877,5202
1732,314
1732,1177
1732,1313
1732,2242
1732,2246
1732,2254
1732,2289
1732,2303
1732,2311
1732,2560
1732,4116
1732,4119
1732,4128
1732,4209
1732,5016
1732,5264
1732,6043
1732,6045
1732,6068
1732,6078
1732,6080
1732,6098
1732,6120
1732,6171
1732,6172
1732,6194
1732,6196
1732,6241
1732,6263
1732,6289
1732,6331
1732,6359
1732,6375
1732,6406
1732,6700
1732,6728
1732,6771
1732,6806
1732,6819
1732,7101
1732,7378
1732,7388
1732,7455
1732,7492
1732,7647
1732,7680
1732,7750
1732,7774
1732,7864
1732,7893
1732,8401
1732,8733
1732,9237
1732,11321
1732,11918
1732,12055
1732,12088
1732,12104
1732,12105
1732,12203
1732,12329
1732,12332
1732,12379
1732,12793
1732,13199
1732,13266
1732,14350
1732,14488
13326,10152
13326,12390
15384,12266
2726,6851
2726,6910
9158,6166
2883,10176
2883,12405
2883,12454
6467,4168
3380,1945
3380,2102
3380,2252
3380,2554
3380,6174
3380,14482
11616,7578
12605,8530
6656,4186
3511,2056
3511,7901
3511,13339
3511,15128
14142,11194
14142,13280
15859,12462
15859,14354
15859,14434
15859,14450
15859,14506
15859,14521
12949,9065
5605,3651
11717,7589
870,73
870,6159
870,6196
870,7161
870,7578
870,10123
870,11979
9324,6219
1260,101
1260,104
1260,362
1260,426
1260,764
1260,1189
1260,1190
1260,1407
1260,1457
1260,2213
1260,2226
1260,2247
1260,2290
1260,2303
1260,2311
1260,2313
1260,2317
1260,2319
1260,2337
1260,2338
1260,2342
1260,2344
1260,2352
1260,2353
1260,2357
1260,2490
1260,2541
1260,2554
1260,2622
1260,2675
1260,2733
1260,2778
1260,2865
1260,2961
1260,4584
1260,4828
1260,6016
1260,6032
1260,6072
1260,6097
1260,6107
1260,6111
1260,6122
1260,6152
1260,6156
1260,6161
1260,6177
1260,6204
1260,6217
1260,6220
1260,6233
1260,6247
1260,6250
1260,6261
1260,6266
1260,6298
1260,6304
1260,6312
1260,6313
1260,6315
1260,6317
1260,6322
1260,6323
1260,6329
1260,6331
1260,6332
1260,6375
1260,6420
1260,6577
1260,6594
1260,6617
1260,6654
1260,6658
1260,6663
1260,6691
1260,6739
1260,6759
1260,6762
1260,6764
1260,6777
1260,6829
1260,6841
1260,6858
1260,6861
1260,6885
1260,6897
1260,6903
1260,6905
1260,6937
1260,6946
1260,6958
1260,6988
1260,6993
1260,7005
1260,7021
1260,7024
1260,7060
1260,7076
1260,7084
1260,7088
1260,7127
1260,7143
1260,7155
1260,7161
1260,7178
1260,7191
1260,7194
1260,7200
1260,7266
1260,7347
1260,7508
1260,7680
1260,7720
1260,7722
1260,7849
1260,7893
1260,7907
1260,7928
1260,7932
1260,7949
1260,7950
1260,7951
1260,8495
1260,8709
1260,8765
1260,8831
1260,8891
1260,8907
1260,8911
1260,8931
1260,9001
1260,9012
1260,9023
1260,9131
1260,9136
1260,9199
1260,9241
1260,9268
1260,9374
1260,9994
1260,11915
1260,11918
1260,11932
1260,11978
1260,12102
1260,12156
1260,12162
1260,12193
1260,12222
1260,12232
1260,12236
1260,12241
1260,12321
1260,12331
1260,12403
1260,12405
1260,12421
1260,12467
1260,12470
1260,12477
1260,12716
1260,13004
1260,13097
1260,13121
1260,13141
1260,13143
1260,13164
1260,13199
1260,13273
1260,13385
1260,13400
1260,13429
1260,13438
1260,13486
1260,13498
1260,13509
1260,13523
1260,13527
1260,13528
1260,13552
1260,13589
1260,13590
1260,13620
1260,13622
1260,13630
1260,13640
1260,13655
1260,13664
1260,13667
1260,13674
1260,13677
1260,13703
1260,13711
1260,13718
1260,13725
1260,13743
1260,13752
1260,13809
1260,13920
1260,13927
1260,13931
1260,13950
1260,14006
1260,14058
1260,14067
1260,14109
1260,14149
1260,14223
1260,14324
1260,14325
1260,14379
1260,14428
1260,14488
1260,14503
1260,14511
1260,15605
8784,6119
8784,12105
17,1
17,11
17,5034
17,7407
17,7453
17,14312
12038,7770
10319,6623
16918,14325
2062,552
2062,9783
2062,12252
11998,7741
6409,4168
6409,6219
970,82
16394,13199
10845,6901
675,53
675,14416
16101,12920
16417,13201
13522,10241
6644,4186
127,11
127,11
127,16
127,28
127,30
127,31
127,37
127,41
127,41
127,42
127,43
127,44
127,45
127,46
127,48
127,56
127,62
127,82
127,771
127,2217
127,3154
127,4135
127,4354
127,5019
127,5036
127,6018
127,6019
127,6038
127,6039
127,6040
127,6067
127,6074
127,6081
127,6098
127,6137
127,6141
127,6144
127,6247
127,6371
127,7008
127,7405
127,7407
127,7422
127,7546
127,7652
127,10111
127,11923
127,11924
127,11926
127,11938
127,12003
127,12104
127,12188
127,12238
127,12516
127,12682
127,12983
127,13266
127,14312
127,14416
11144,7332
11144,13054
7743,5086
7743,5095
7743,5361
7743,7893
14916,12078
8555,6078
14774,11987
1089,88
4243,2312
6891,4207
6891,4208
6891,6304
6891,6309
6891,6312
6891,6317
6891,12462
6891,13197
6891,14515
486,48
486,6220
486,7461
486,11915
486,11986
3212,1826
3212,4168
3212,4186
10558,6737
10558,13098
5027,3167
14780,11994
15238,12161
15238,12516
1596,13068
1596,15081
12617,8536
12617,13025
15999,13107
9466,6262
16149,12975
16149,14503
9156,6166
9156,7372
759,56
759,62
759,6068
759,6144
759,6728
759,12033
8303,6054
8303,7399
13606,10296
15573,12331
7644,5046
7644,6174
16533,13341
573,53
573,6119
573,7632
573,12105
573,12211
573,14379
13137,9290
12460,8233
2150,678
7408,4632
7408,13209
12481,8233
12481,8906
2382,6559
1574,2661
1574,2680
1574,6937
1574,9158
1574,15195
8997,6152
8997,12088
8997,12102
322,29
322,53
322,59
322,678
322,6006
322,6016
322,6027
322,6032
322,6068
322,6074
322,6101
322,6119
322,6120
322,6129
322,6131
322,6159
322,6565
322,7370
322,7467
322,7726
322,11649
322,11918
322,12025
322,12088
322,12134
322,14326
322,14399
322,14427
1385,5189
14752,11984
12465,8233
10349,6654
8151,6016
12719,8654
319,29
8482,6068
8482,12134
1651,282
1651,315
1651,333
1651,2352
1651,2667
1651,2670
1651,4167
1651,4180
1651,6325
1651,6777
1651,6937
1651,6974
1651,7480
1651,8136
1651,8302
1651,8589
1651,9127
1651,9164
1651,9301
1651,12145
