uid,sid
1297,1234
1297,1257
1297,1422
1297,1510
1297,1732
1297,1845
1297,2070
1297,2363
1297,2366
1297,2390
1297,2745
1297,2758
1297,2950
1297,3214
1297,3345
1297,3607
1297,3792
1297,3912
1297,4200
1297,4440
1297,4469
1297,5530
1297,5910
1297,6492
1297,6764
1297,6878
1297,7307
1297,9281
1297,9445
1297,11584
1297,12192
1297,13386
1297,14528
1297,14810
1297,15507
1297,16020
1297,16710
1297,17322
1317,98
1317,557
1317,5413
1317,6934
1333,301
1333,330
1333,437
1333,771
1333,804
1333,807
1333,859
1333,861
1333,897
1333,1036
1333,1068
1333,1393
1333,1455
1333,1607
1333,1657
1333,1769
1333,1825
1333,1828
1333,1869
1333,1887
1333,1915
1333,1979
1333,2035
1333,2038
1333,2134
1333,2287
1333,2556
1333,2561
1333,2562
1333,2574
1333,2793
1333,2864
1333,3304
1333,3485
1333,3579
1333,3584
1333,4613
1333,4660
1333,4848
1333,4875
1333,4957
1333,5822
1333,5905
1333,7568
1333,8646
1333,10973
1333,10983
1333,11984
1333,12239
1333,16583
1333,16717
1340,119
1340,175
1340,355
1340,461
1340,756
1340,771
1340,807
1340,857
1340,1035
1340,1075
1340,1361
1340,1455
1340,1607
1340,1712
1340,1739
1340,1822
1340,1828
1340,1829
1340,2234
1340,2259
1340,2276
1340,3013
1340,3122
1340,4770
1340,4804
1340,5701
1340,6105
1340,7203
1340,7682
1340,16710
1343,60
1343,119
1343,170
1343,356
1343,461
1343,771
1343,807
1343,957
1343,1203
1343,1260
1343,1393
1343,1422
1343,1431
1343,1443
1343,1541
1343,1607
1343,1657
1343,1662
1343,1673
1343,1844
1343,1906
1343,1935
1343,2063
1343,2189
1343,2366
1343,2537
1343,2559
1343,2825
1343,2856
1343,2970
1343,3347
1343,3383
1343,3397
1343,3484
1343,3548
1343,3606
1343,3793
1343,3863
1343,4172
1343,4268
1343,4308
1343,4446
1343,4574
1343,4654
1343,4687
1343,4691
1343,4834
1343,4952
1343,5228
1343,5470
1343,5563
1343,5691
1343,5746
1343,6321
1343,7923
1343,9445
1343,10801
1343,10856
1343,11886
1343,11977
1343,12220
1343,12239
1343,12250
1343,13538
1343,13914
1343,14447
1343,14528
1343,15928
1345,98
1345,226
1345,356
1345,461
1345,1036
1345,1127
1345,1145
1345,1260
1345,1607
1345,1657
1345,1732
1345,2389
1345,2538
1345,3046
1345,3397
1345,3484
1345,3500
1345,4806
1345,4899
1345,4952
1345,5691
1345,6457
1345,6779
1345,8646
1345,9933
1345,10683
1345,10983
1345,11670
1345,13186
1345,13284
1345,13931
1361,35
1361,60
1361,62
1361,301
1361,330
1361,356
1361,438
1361,550
1361,557
1361,804
1361,860
1361,866
1361,980
1361,1068
1361,1257
1361,1340
1361,1422
1361,1438
1361,1527
1361,1732
1361,1825
1361,1869
1361,1902
1361,1906
1361,1980
1361,1999
1361,2001
1361,2019
1361,2030
1361,2038
1361,2045
1361,2063
1361,2124
1361,2133
1361,2564
1361,2577
1361,3122
1361,3377
1361,3450
1361,3579
1361,3607
1361,3792
1361,4160
1361,4613
1361,4875
1361,4882
1361,4883
1361,5228
1361,5626
1361,5787
1361,7469
1361,7802
1361,7829
1361,10119
1361,12239
1361,12890
1361,14226
1361,14447
1361,15744
1367,1075
1369,61
1369,161
1369,299
1369,356
1369,461
1369,1075
1369,1541
1369,1782
1369,1827
1369,1906
1369,2561
1369,3496
1369,7802
1369,10076
1369,12220
1377,60
1377,2480
1377,5693
1377,6634
1393,40
1393,61
1393,119
1393,301
1393,304
1393,356
1393,562
1393,772
1393,804
1393,980
1393,1068
1393,1075
1393,1203
1393,1260
1393,1333
1393,1343
1393,1422
1393,1598
1393,1683
1393,1768
1393,1769
1393,1801
1393,1827
1393,1847
1393,1869
1393,1906
1393,1915
1393,1973
1393,1989
1393,2001
1393,2018
1393,2023
1393,2034
1393,2035
1393,2037
1393,2038
1393,2063
1393,2070
1393,2079
1393,2093
1393,2102
1393,2109
1393,2124
1393,2366
1393,2479
1393,2564
1393,3237
1393,3304
1393,3377
1393,3450
1393,3484
1393,3525
1393,3579
1393,3601
1393,4160
1393,4193
1393,4524
1393,4613
1393,4867
1393,5232
1393,6159
1393,7440
1393,7802
1393,7830
1393,8646
1393,9281
1393,10343
1393,10935
1393,11092
1393,12239
1393,14226
1405,196
1405,328
1405,1223
1405,1443
1405,1510
1405,2825
1405,2952
1405,4308
1405,4627
1405,4687
1405,4952
1405,5413
1405,6436
1405,12239
1405,12394
1405,12459
1405,13538
1405,15152
1405,15256
1405,15627
1405,16234
1422,103
1422,771
1422,953
1422,979
1422,1343
1422,1361
1422,1437
1422,1438
1422,1732
1422,1804
1422,1819
1422,2000
1422,2030
1422,2063
1422,2479
1422,2559
1422,2561
1422,2564
1422,2574
1422,2758
1422,3252
1422,3304
1422,3322
1422,3484
1422,3825
1422,4125
1422,4574
1422,4890
1422,5905
1422,6432
1422,6608
1422,6629
1422,6764
1422,6952
1422,7802
1422,9643
1422,9793
1422,10343
1422,10983
1422,11092
1422,12184
1422,13136
1422,15291
1422,15850
1431,328
1431,355
1431,866
1431,1343
1431,1393
1431,1422
1431,1443
1431,1444
1431,1607
1431,1768
1431,1845
1431,1875
1431,2189
1431,2355
1431,2366
1431,2561
1431,2618
1431,2770
1431,2827
1431,2856
1431,3383
1431,3390
1431,3500
1431,3548
1431,4186
1431,4602
1431,4627
1431,4654
1431,5300
1431,5347
1431,5591
1431,6329
1431,7148
1431,7237
1431,7771
1431,8894
1431,10801
1431,12220
1431,12371
1431,12417
1431,12557
1431,12574
1431,13538
1431,14214
1431,16079
1431,16372
1437,95
1437,163
1437,978
1437,980
1437,997
1437,1107
1437,1153
1437,1203
1437,1260
1437,1393
1437,1675
1437,1732
1437,2070
1437,2479
1437,2624
1437,2846
1437,2993
1437,3176
1437,3267
1437,3833
1437,4152
1437,4562
1437,5133
1437,5572
1437,6343
1437,6979
1437,7863
1437,10683
1437,12731
1437,14131
1438,119
1438,771
1438,804
1438,807
1438,857
1438,866
1438,1068
1438,1075
1438,1361
1438,1422
1438,1522
1438,1607
1438,1662
1438,1769
1438,1782
1438,1805
1438,1819
1438,1844
1438,1906
1438,2035
1438,2540
1438,2556
1438,2559
1438,3304
1438,3484
1438,3524
1438,3525
1438,3579
1438,3792
1438,4160
1438,4613
1438,4856
1438,4867
1438,5228
1438,5626
1438,5905
1438,7830
1438,9281
1438,11984
1438,12239
1438,13186
1438,13284
1438,14226
1438,16583
1438,16809
1460,875
1460,4957
1460,8646
1469,61
1469,826
1469,897
1469,978
1469,980
1469,1107
1469,1219
1469,1393
1469,1422
1469,1782
1469,1915
1469,1980
1469,1999
1469,2063
1469,2115
1469,2124
1469,2133
1469,2197
1469,2574
1469,2577
1469,2713
1469,2991
1469,3102
1469,3252
1469,3263
1469,3377
1469,3607
1469,3792
1469,3864
1469,4574
1469,4806
1469,5228
1469,5787
1469,6347
1469,6586
1469,6661
1469,6754
1469,7353
1469,7563
1469,7773
1469,7973
1469,8051
1469,9855
1469,10343
1469,10973
1469,11358
1469,13444
1469,14447
1469,15744
1469,15949
1469,16509
1469,16858
1485,119
1485,461
1485,804
1485,953
1485,1145
1485,1455
1485,1607
1485,1662
1485,1781
1485,1860
1485,1887
1485,1929
1485,2109
1485,2124
1485,2520
1485,3140
1485,4957
1485,5767
1485,8646
1485,11247
1485,11489
1485,12239
1485,13538
1486,1915
1486,2137
1486,4856
1492,220
1492,461
1492,953
1492,1036
1492,1203
1492,1260
1492,1328
1492,1333
1492,1657
1492,1781
1492,1805
1492,1829
1492,1860
1492,1869
1492,1872
1492,1875
1492,1901
1492,1902
1492,2067
1492,2109
1492,2287
1492,2355
1492,2389
1492,2561
1492,2564
1492,3304
1492,3500
1492,3568
1492,3584
1492,3912
1492,4152
1492,4602
1492,4613
1492,4691
1492,4804
1492,4848
1492,5228
1492,5546
1492,5746
1492,6754
1492,7233
1492,7802
1492,9281
1492,10983
1492,11247
1492,11816
1492,12239
1492,12250
1492,13136
1492,14447
1498,61
1498,98
1498,170
1498,409
1498,461
1498,897
1498,979
1498,1014
1498,1088
1498,1107
1498,1203
1498,1260
1498,1333
1498,1657
1498,1732
1498,1828
1498,1875
1498,1886
1498,2000
1498,2237
1498,2299
1498,2327
1498,2561
1498,2624
1498,2845
1498,2846
1498,3225
1498,3239
1498,3802
1498,3825
1498,3912
1498,4015
1498,4125
1498,4152
1498,4160
1498,4308
1498,4562
1498,5245
1498,5446
1498,5538
1498,6321
1498,7046
1498,7715
1498,8563
1498,8579
1498,9063
1498,9281
1498,9370
1498,10399
1498,11092
1498,11581
1498,11583
1498,11900
1498,12173
1498,12239
1498,12517
1498,12731
1498,13365
1498,14779
1498,16446
1498,17182
1498,17198
1518,329
1518,1223
1518,2540
1518,7333
1518,10876
1522,299
1522,437
1522,771
1522,807
1522,857
1522,860
1522,1203
1522,1260
1522,1541
1522,1605
1522,1683
1522,1781
1522,1805
1522,1827
1522,1829
1522,1845
1522,2018
1522,2559
1522,2726
1522,2793
1522,3122
1522,3252
1522,3304
1522,3419
1522,3487
1522,3496
1522,3558
1522,3606
1522,3977
1522,4691
1522,4710
1522,4804
1522,5470
1522,5746
1522,5747
1522,6530
1522,6570
1522,7015
1522,7070
1522,7233
1522,7270
1522,7371
1522,7682
1522,7881
1522,8646
1522,10076
1522,10894
1522,10935
1522,12220
1522,12689
1522,14367
1522,16583
1524,3977
1527,61
1527,562
1527,804
1527,1333
1527,1361
1527,1786
1527,1844
1527,2035
1527,2045
1527,2133
1527,3503
1527,3579
1527,4957
1527,5228
1527,8646
1527,12239
1527,15043
1541,437
1541,626
1541,827
1541,857
1541,866
1541,957
1541,1068
1541,1127
1541,1203
1541,1223
1541,1343
1541,1492
1541,1522
1541,1561
1541,1607
1541,1665
1541,1711
1541,1732
1541,1781
1541,1804
1541,1827
1541,1935
1541,2299
1541,2413
1541,2436
1541,2471
1541,2513
1541,2525
1541,3252
1541,3267
1541,3484
1541,3546
1541,3558
1541,3606
1541,3912
1541,4524
1541,4694
1541,4745
1541,5335
1541,5479
1541,5546
1541,5746
1541,7015
1541,7288
1541,7333
1541,7682
1541,7959
1541,8646
1541,9478
1541,10752
1541,10894
1541,12220
1541,12250
1541,13386
1541,16583
1541,17386
1544,62
1544,1203
1544,1343
1544,1683
1544,1767
1544,3450
1544,3977
1544,4968
1544,7901
1544,16710
1545,61
1545,221
1545,299
1545,857
1545,860
1545,875
1545,1127
1545,1343
1545,1607
1545,1781
1545,1906
1545,2259
1545,2540
1545,2789
1545,2862
1545,3304
1545,3484
1545,3496
1545,3524
1545,3561
1545,3599
1545,4727
1545,5546
1545,5905
1545,7270
1545,7901
1545,8646
1545,10076
1545,10894
1545,10985
1545,11874
1548,1921
1561,35
1561,844
1561,957
1561,1015
1561,1036
1561,1127
1561,1272
1561,1374
1561,1393
1561,1405
1561,1432
1561,1485
1561,1564
1561,1657
1561,1804
1561,1860
1561,1866
1561,1902
1561,2023
1561,2038
1561,2189
1561,2556
1561,2564
1561,2875
1561,3252
1561,3314
1561,3345
1561,3500
1561,3507
1561,4100
1561,4497
1561,4574
1561,5288
1561,5321
1561,5530
1561,6101
1561,6151
1561,6443
1561,10049
1561,10311
1561,12277
1561,12557
1561,13914
1561,15928
1561,16710
1585,60
1585,16452
1593,355
1593,1782
1593,1906
1593,1980
1593,3377
1593,3607
1593,13305
1593,15744
1594,10747
1598,750
1598,866
1598,875
1598,1393
1598,1455
1598,1781
1598,1860
1598,2456
1598,2594
1598,2793
1598,3122
1598,3544
1598,4848
1598,5228
1598,10983
1598,12239
1598,15928
1598,16583
1605,106
1605,356
1605,1657
1605,1769
1605,2487
1605,2550
1605,2555
1605,2793
1605,2795
1605,3252
1605,3268
1605,3503
1605,3525
1605,16583
1605,16661
1607,330
1607,404
1607,549
1607,866
1607,945
1607,1068
1607,1203
1607,1343
1607,1374
1607,1393
1607,1431
1607,1438
1607,1768
1607,1769
1607,1781
1607,1782
1607,1844
1607,2000
1607,2189
1607,2276
1607,2341
1607,2410
1607,2513
1607,2561
1607,2564
1607,2736
1607,2782
1607,2787
1607,2812
1607,2827
1607,2846
1607,2856
1607,3237
1607,3252
1607,3304
1607,3347
1607,3383
1607,3500
1607,3584
1607,3606
1607,3793
1607,3864
1607,4160
1607,4268
1607,4515
1607,4561
1607,4856
1607,5228
1607,5312
1607,5373
1607,5412
1607,6321
1607,7270
1607,7441
1607,7923
1607,8051
1607,9933
1607,10629
1607,11886
1607,11977
1607,11984
1607,12220
1607,12239
1607,12459
1607,13538
1607,14447
1607,16244
1631,2187
1631,3004
1634,1564
1634,1570
1634,1751
1634,1782
1634,1829
1634,2541
1634,3377
1634,4957
1634,15744
1634,16583
1636,356
1636,1601
1636,3793
1636,4654
1636,10519
1636,10752
1644,1343
1644,2970
1644,3431
1644,3484
1644,6530
1644,14528
1652,807
1652,960
1652,1607
1652,1662
1652,1665
1652,1827
1652,1906
1652,2564
1652,3069
1652,3252
1652,3304
1652,3496
1652,3558
1652,3793
1652,5470
1652,5875
1652,10108
1652,17218
1653,61
1656,1648
1656,1860
1656,2085
1656,3450
1656,10983
1656,13898
1662,61
1662,297
1662,343
1662,356
1662,437
1662,771
1662,827
1662,1260
1662,1343
1662,1438
1662,1455
1662,1485
1662,1751
1662,1782
1662,1789
1662,1887
1662,1905
1662,1906
1662,1922
1662,1929
1662,2023
1662,2033
1662,2276
1662,2285
1662,2461
1662,2510
1662,2559
1662,2775
1662,2858
1662,3034
1662,3122
1662,3304
1662,3419
1662,3439
1662,3546
1662,3793
1662,3977
1662,4691
1662,4745
1662,5228
1662,5470
1662,5905
1662,6067
1662,6191
1662,7015
1662,7233
1662,7270
1662,7441
1662,7682
1662,10343
1662,12537
1662,12689
1662,13165
1662,14447
1662,16583
1675,95
1675,108
1675,320
1675,355
1675,388
1675,389
1675,390
1675,409
1675,461
1675,556
1675,978
1675,1014
1675,1036
1675,1071
1675,1073
1675,1107
1675,1203
1675,1437
1675,1657
1675,1732
1675,2299
1675,2355
1675,2845
1675,3186
1675,3225
1675,3239
1675,3833
1675,3912
1675,4099
1675,5538
1675,6754
1675,9281
1675,9365
1675,9370
1675,13365
1675,14704
1683,62
1683,119
1683,301
1683,330
1683,804
1683,807
1683,860
1683,953
1683,980
1683,1075
1683,1203
1683,1333
1683,1361
1683,1522
1683,1768
1683,1825
1683,1887
1683,1980
1683,1989
1683,2001
1683,2045
1683,2074
1683,2079
1683,2109
1683,2124
1683,2134
1683,2137
1683,2287
1683,2556
1683,2561
1683,2564
1683,2577
1683,2846
1683,3237
1683,3304
1683,3377
1683,3450
1683,3484
1683,3525
1683,3536
1683,3579
1683,3584
1683,3601
1683,3607
1683,4152
1683,4160
1683,4519
1683,4613
1683,4875
1683,4882
1683,4957
1683,5228
1683,5778
1683,5787
1683,5822
1683,7082
1683,7563
1683,7568
1683,7802
1683,10935
1683,11093
1683,11984
1683,12239
1683,12276
1683,13245
1683,14447
1683,15744
1683,16583
1692,2540
1692,3484
1692,3496
1700,1333
1700,2137
1704,2540
1708,119
1708,301
1708,437
1708,461
1708,807
1708,1607
1708,1781
1708,1782
1708,1869
1708,1887
1708,1906
1708,1915
1708,2109
1708,2287
1708,2559
1708,2564
1708,3304
1708,4613
1708,5228
1708,7440
1708,9281
1708,10072
1708,14226
1711,1657
1711,1769
1711,1860
1711,3792
1711,5312
1711,5546
1711,8646
1711,11092
1723,119
1723,356
1723,437
1723,807
1723,860
1723,897
1723,1068
1723,1075
1723,1223
1723,1260
1723,1345
1723,1438
1723,1657
1723,1768
1723,1819
1723,1860
1723,1906
1723,1915
1723,1964
1723,1965
1723,2023
1723,2030
1723,2038
1723,2043
1723,2070
1723,2104
1723,2109
1723,2119
1723,2134
1723,2287
1723,2479
1723,2559
1723,2793
1723,3252
1723,3304
1723,3377
1723,3450
1723,3484
1723,3485
1723,3525
1723,4519
1723,4613
1723,4745
1723,4957
1723,5228
1723,5232
1723,5778
1723,5905
1723,6954
1723,7830
1723,10973
1723,10983
1723,11984
1723,12239
1723,12974
1723,13037
1723,13186
1723,13284
1723,16583
1732,170
1732,226
1732,355
1732,409
1732,733
1732,897
1732,957
1732,1088
1732,1203
1732,1260
1732,1361
1732,1422
1732,1437
1732,1541
1732,1906
1732,2355
1732,2812
1732,2846
1732,3304
1732,3912
1732,4152
1732,4574
1732,4583
1732,5228
1732,6003
1732,6321
1732,8563
1732,9281
1732,12166
1732,12239
1732,14447
1732,16809
1753,13093
1753,13151
1768,301
1768,404
1768,461
1768,521
1768,771
1768,772
1768,804
1768,866
1768,1036
1768,1068
1768,1075
1768,1203
1768,1257
1768,1393
1768,1422
1768,1438
1768,1492
1768,1522
1768,1607
1768,1657
1768,1801
1768,1844
1768,1860
1768,1887
1768,1906
1768,1989
1768,2033
1768,2355
1768,2556
1768,2561
1768,2564
1768,2846
1768,3252
1768,3304
1768,3383
1768,3484
1768,3500
1768,3568
1768,3579
1768,4152
1768,4519
1768,4574
1768,4613
1768,4855
1768,4856
1768,4867
1768,4957
1768,5228
1768,5746
1768,5905
1768,6954
1768,7084
1768,7682
1768,9281
1768,11489
1768,11984
1768,12220
1768,12239
1768,13245
1768,13284
1768,16020
1768,16583
1768,16717
1768,16823
1769,61
1769,119
1769,279
1769,301
1769,330
1769,461
1769,771
1769,772
1769,804
1769,807
1769,857
1769,1333
1769,1438
1769,1626
1769,1657
1769,1711
1769,1782
1769,1819
1769,1825
1769,1860
1769,1869
1769,1887
1769,1906
1769,1915
1769,2001
1769,2030
1769,2035
1769,2038
1769,2043
1769,2109
1769,2124
1769,2133
1769,2287
1769,2540
1769,2555
1769,2556
1769,2574
1769,3304
1769,3377
1769,3450
1769,3485
1769,3525
1769,3579
1769,3584
1769,3606
1769,4160
1769,4499
1769,4613
1769,4848
1769,4957
1769,5228
1769,5232
1769,5530
1769,7015
1769,7830
1769,8646
1769,9281
1769,10935
1769,10973
1769,11984
1769,12974
1769,13037
1769,13165
1769,13284
1769,14226
1769,16583
1769,16717
1772,807
1781,356
1781,771
1781,857
1781,875
1781,1075
1781,1145
1781,1203
1781,1333
1781,1393
1781,1422
1781,1522
1781,1541
1781,1598
1781,1607
1781,1634
1781,1739
1781,1751
1781,1782
1781,1822
1781,1829
1781,1848
1781,1860
1781,2018
1781,2038
1781,2070
1781,2366
1781,2436
1781,2540
1781,2556
1781,2564
1781,3034
1781,3046
1781,3122
1781,3252
1781,3268
1781,3584
1781,3606
1781,4504
1781,4527
1781,4745
1781,5746
1781,5747
1781,5758
1781,5875
1781,6983
1781,7440
1781,7441
1781,7563
1781,7682
1781,8646
1781,9997
1781,10894
1781,10927
1781,12239
1781,12689
1781,14367
1781,16661
1782,119
1782,356
1782,437
1782,771
1782,804
1782,844
1782,857
1782,875
1782,1249
1782,1369
1782,1438
1782,1485
1782,1607
1782,1634
1782,1657
1782,1708
1782,1711
1782,1769
1782,1825
1782,1827
1782,1828
1782,1892
1782,1929
1782,1979
1782,1989
1782,2018
1782,2038
1782,2063
1782,2074
1782,2085
1782,2556
1782,2559
1782,2793
1782,3140
1782,3267
1782,3304
1782,3356
1782,3401
1782,3450
1782,3500
1782,3525
1782,3584
1782,3792
1782,4108
1782,4152
1782,4613
1782,4839
1782,4865
1782,5546
1782,5729
1782,7270
1782,7440
1782,7493
1782,7881
1782,8081
1782,8646
1782,10894
1782,10927
1782,11092
1782,11984
1782,12185
1782,13037
1782,13165
1782,16583
1782,16680
1782,16710
1782,17596
1786,1527
1787,3377
1787,3536
1795,61
1795,200
1795,299
1795,329
1795,356
1795,461
1795,771
1795,807
1795,860
1795,875
1795,1127
1795,1145
1795,1203
1795,1340
1795,1438
1795,1492
1795,1522
1795,1607
1795,1627
1795,1662
1795,1683
1795,1711
1795,1712
1795,1781
1795,1822
1795,1860
1795,1866
1795,1872
1795,1874
1795,1887
1795,1906
1795,1929
1795,2018
1795,2109
1795,2276
1795,2287
1795,2556
1795,2789
1795,2858
1795,3013
1795,3268
1795,3484
1795,3546
1795,5228
1795,5312
1795,5733
1795,5905
1795,6570
1795,7084
1795,7270
1795,7468
1795,8646
1795,10693
1795,10894
1795,10973
1795,13165
1795,13284
1795,14411
1795,16583
1798,39
1799,40
1799,279
1799,1393
1799,1607
1799,1657
1799,1824
1799,1931
1799,1964
1799,2038
1799,3525
1799,7441
1799,7553
1799,7563
1799,11489
1801,804
1801,1020
1801,1223
1801,1249
1801,1393
1801,1768
1801,1869
1801,1918
1801,1989
1801,2025
1801,2030
1801,2074
1801,2116
1801,2559
1801,2775
1801,2801
1801,3503
1801,3579
1801,3606
1801,4613
1801,4843
1801,4855
1801,4882
1801,5626
1801,5787
1801,5865
1801,7015
1801,7247
1801,7469
1801,7830
1801,13174
1801,13245
1801,14226
1801,14447
1801,15744
1801,16583
1801,16897
1802,860
1802,1427
1802,1655
1802,1781
1802,2070
1802,3793
1802,4346
1802,7333
1802,15949
1802,17441
1805,119
1805,404
1805,771
1805,875
1805,953
1805,1203
1805,1343
1805,1422
1805,1438
1805,1455
1805,1492
1805,1522
1805,1607
1805,1657
1805,1683
1805,1781
1805,1829
1805,1860
1805,2556
1805,2561
1805,2846
1805,3252
1805,3304
1805,3484
1805,3524
1805,3558
1805,3568
1805,3606
1805,4574
1805,4691
1805,5746
1805,5875
1805,7682
1805,7802
1805,10745
1805,10801
1805,11092
1805,12239
1805,16583
1819,119
1819,200
1819,461
1819,553
1819,771
1819,772
1819,804
1819,857
1819,860
1819,953
1819,986
1819,1145
1819,1333
1819,1393
1819,1422
1819,1438
1819,1522
1819,1570
1819,1607
1819,1715
1819,1723
1819,1769
1819,1782
1819,1828
1819,1860
1819,1906
1819,1915
1819,1929
1819,1964
1819,1979
1819,2001
1819,2018
1819,2023
1819,2030
1819,2038
1819,2287
1819,2538
1819,2540
1819,2550
1819,2556
1819,2559
1819,2564
1819,2793
1819,2795
1819,3304
1819,3356
1819,3377
1819,3450
1819,3484
1819,3485
1819,3525
1819,3584
1819,4613
1819,4839
1819,4957
1819,5228
1819,5905
1819,6954
1819,7015
1819,7084
1819,8646
1819,10973
1819,11489
1819,11816
1819,11984
1819,12239
1819,13037
1819,13186
1819,14226
1819,14313
1819,16583
1824,41
1824,62
1824,438
1824,986
1824,1626
1824,1657
1824,1769
1824,2478
1824,2564
1824,3912
1824,6345
1824,8051
1824,12890
1824,13386
1824,15152
1825,61
1825,62
1825,200
1825,301
1825,860
1825,980
1825,1068
1825,1127
1825,1203
1825,1219
1825,1260
1825,1333
1825,1361
1825,1598
1825,1683
1825,1768
1825,1887
1825,1906
1825,1915
1825,1980
1825,1989
1825,2018
1825,2019
1825,2023
1825,2035
1825,2038
1825,2045
1825,2074
1825,2079
1825,2102
1825,2107
1825,2109
1825,2556
1825,2561
1825,2564
1825,2801
1825,3268
1825,3304
1825,3450
1825,3584
1825,3607
1825,4499
1825,4613
1825,4660
1825,4855
1825,4867
1825,4875
1825,4883
1825,4957
1825,5228
1825,5787
1825,5822
1825,5850
1825,7440
1825,7560
1825,7563
1825,7568
1825,8646
1825,10973
1825,11093
1825,11984
1825,12239
1825,12276
1825,13084
1825,13202
1825,14447
1825,15744
1825,16583
1825,16717
1827,109
1827,304
1827,398
1827,794
1827,807
1827,866
1827,1343
1827,1393
1827,1422
1827,1493
1827,1522
1827,1541
1827,1581
1827,1601
1827,1613
1827,1652
1827,1732
1827,1751
1827,1789
1827,1804
1827,2070
1827,2234
1827,2510
1827,3105
1827,3401
1827,3496
1827,3524
1827,3558
1827,3792
1827,3793
1827,4172
1827,4524
1827,4654
1827,4701
1827,5693
1827,6321
1827,6530
1827,6630
1827,6979
1827,7131
1827,7224
1827,7233
1827,7288
1827,7333
1827,7364
1827,7563
1827,8642
1827,12220
1827,14528
1828,40
1828,119
1828,200
1828,356
1828,771
1828,807
1828,1068
1828,1127
1828,1257
1828,1260
1828,1333
1828,1340
1828,1422
1828,1492
1828,1498
1828,1598
1828,1607
1828,1657
1828,1819
1828,1860
1828,1887
1828,1906
1828,1935
1828,2000
1828,2030
1828,2355
1828,2366
1828,2561
1828,2564
1828,2846
1828,3046
1828,3450
1828,3484
1828,3500
1828,3524
1828,4152
1828,4848
1828,5228
1828,5733
1828,5905
1828,6321
1828,7563
1828,7802
1829,330
1829,437
1829,875
1829,953
1829,1203
1829,1268
1829,1340
1829,1422
1829,1438
1829,1455
1829,1492
1829,1522
1829,1541
1829,1634
1829,1781
1829,1822
1829,1860
1829,2018
1829,2276
1829,2540
1829,3046
1829,3252
1829,3484
1829,3792
1829,7270
1829,10983
1829,11092
1829,12239
1829,16583
1844,35
1844,185
1844,438
1844,1257
1844,1343
1844,1443
1844,1448
1844,1607
1844,1892
1844,2758
1844,3252
1844,3322
1844,4434
1844,4574
1844,4687
1844,5228
1844,5229
1844,5271
1844,5288
1844,5450
1844,6151
1844,7958
1844,9643
1844,10058
1844,10108
1844,10327
1844,10408
1844,10801
1844,11862
1844,11977
1844,12239
1844,12250
1844,12394
1844,12435
1844,13386
1844,13492
1844,15444
1844,16000
1845,461
1845,842
1845,1422
1845,1522
1845,1902
1845,2366
1845,2704
1845,3894
1845,3912
1845,4308
1845,4469
1845,5228
1845,5284
1845,5910
1845,6629
1845,6952
1845,8541
1845,9445
1845,9503
1845,9855
1845,10683
1845,11754
1845,12184
1845,12239
1845,16020
1847,119
1847,953
1847,1075
1847,1598
1847,2038
1847,2124
1847,2556
1847,2561
1847,3304
1847,3568
1847,3579
1847,4160
1847,4613
1847,5865
1847,7802
1847,10935
1847,11984
1860,109
1860,119
1860,461
1860,562
1860,771
1860,804
1860,807
1860,857
1860,875
1860,1036
1860,1075
1860,1127
1860,1203
1860,1343
1860,1422
1860,1492
1860,1498
1860,1561
1860,1607
1860,1657
1860,1711
1860,1769
1860,1781
1860,1805
1860,1819
1860,1828
1860,1887
1860,1906
1860,1929
1860,2018
1860,2030
1860,2109
1860,2287
1860,2555
1860,2556
1860,2559
1860,2561
1860,2564
1860,2793
1860,2846
1860,3046
1860,3122
1860,3252
1860,3267
1860,3304
1860,3484
1860,3524
1860,3584
1860,3601
1860,3792
1860,4613
1860,4804
1860,4834
1860,4848
1860,5228
1860,5232
1860,5905
1860,7084
1860,7563
1860,7802
1860,7830
1860,8646
1860,10935
1860,10973
1860,11489
1860,11816
1860,11984
1860,12239
1860,13037
1860,13165
1860,14226
1860,14313
1860,14447
1860,16583
1860,16809
1863,40
1863,1607
1863,1824
1863,2058
1863,4466
1866,40
1866,175
1866,356
1866,562
1866,875
1866,1345
1866,1822
1866,1860
1866,1931
1866,2559
1866,2846
1866,3140
1866,3267
1866,3525
1866,3584
1866,5530
1866,10693
1866,12071
1866,13098
1869,57
1869,62
1869,301
1869,304
1869,330
1869,772
1869,804
1869,860
1869,980
1869,1020
1869,1068
1869,1075
1869,1333
1869,1361
1869,1492
1869,1598
1869,1769
1869,1782
1869,1887
1869,1915
1869,1973
1869,2001
1869,2035
1869,2038
1869,2063
1869,2099
1869,2109
1869,2124
1869,2133
1869,2366
1869,2556
1869,2561
1869,2564
1869,2846
1869,2864
1869,3252
1869,3304
1869,3377
1869,3484
1869,3524
1869,3525
1869,3584
1869,4613
1869,4659
1869,4691
1869,4855
1869,4875
1869,4883
1869,4957
1869,5232
1869,5787
1869,5850
1869,7082
1869,7568
1869,7802
1869,10973
1869,11092
1869,11816
1869,11984
1869,12239
1869,13037
1869,13284
1869,14447
1869,16583
1872,61
1872,119
1872,771
1872,857
1872,860
1872,875
1872,1492
1872,1607
1872,1657
1872,1769
1872,1848
1872,1901
1872,1929
1872,2023
1872,2030
1872,2038
1872,2287
1872,2463
1872,2561
1872,3268
1872,4499
1872,4613
1872,4848
1872,6191
1872,7468
1872,7538
1872,8081
1872,10983
