uid,sid
1865,3583
1865,5529
1865,10692
1865,12070
1865,13097
1865,14474
1868,56
1868,61
1868,300
1868,303
1868,329
1868,771
1868,803
1868,859
1868,979
1868,1019
1868,1067
1868,1074
1868,1332
1868,1360
1868,1491
1868,1597
1868,1768
1868,1781
1868,1886
1868,1914
1868,1972
1868,2000
1868,2034
1868,2037
1868,2062
1868,2098
1868,2108
1868,2123
1868,2132
1868,2139
1868,2365
1868,2395
1868,2555
1868,2560
1868,2563
1868,2572
1868,2574
1868,2845
1868,2863
1868,3251
1868,3303
1868,3376
1868,3483
1868,3523
1868,3524
1868,3583
1868,4612
1868,4658
1868,4690
1868,4854
1868,4874
1868,4882
1868,4956
1868,5231
1868,5786
1868,5849
1868,7073
1868,7081
1868,7226
1868,7498
1868,7567
1868,7801
1868,8075
1868,10972
1868,11091
1868,11094
1868,11815
1868,11983
1868,12238
1868,13036
1868,13283
1868,13691
1868,14446
1868,16582
1868,17557
1871,60
1871,118
1871,770
1871,856
1871,859
1871,874
1871,1491
1871,1606
1871,1656
1871,1768
1871,1847
1871,1900
1871,1928
1871,2022
1871,2029
1871,2037
1871,2286
1871,2462
1871,2560
1871,3032
1871,3267
1871,4498
1871,4612
1871,4847
1871,6190
1871,7467
1871,7537
1871,8080
1871,10982
1871,15813
1885,1087
1885,1731
1885,2022
1885,2164
1885,2298
1885,2695
1885,4098
1885,5537
1885,9458
1885,12011
1885,12870
1886,118
1886,356
1886,436
1886,460
1886,770
1886,771
1886,803
1886,806
1886,859
1886,1074
1886,1126
1886,1332
1886,1597
1886,1661
1886,1767
1886,1768
1886,1826
1886,1868
1886,1905
1886,1928
1886,2029
1886,2034
1886,2037
1886,2101
1886,2108
1886,2123
1886,2286
1886,2539
1886,2550
1886,2560
1886,2563
1886,2564
1886,2572
1886,2573
1886,2794
1886,3156
1886,3251
1886,3267
1886,3303
1886,3376
1886,3449
1886,3483
1886,3524
1886,3567
1886,3578
1886,3583
1886,3600
1886,4159
1886,4612
1886,4847
1886,4882
1886,5732
1886,5785
1886,7083
1886,7226
1886,10972
1886,11488
1886,11815
1886,11983
1886,12238
1886,12918
1886,13036
1886,13164
1886,13203
1886,13636
1886,14225
1886,14446
1886,14474
1886,16057
1886,16582
1886,16660
1900,118
1900,806
1900,942
1900,1219
1900,1256
1900,1259
1900,1491
1900,1656
1900,1871
1900,1886
1900,1901
1900,1914
1900,1919
1900,2029
1900,2108
1900,2286
1900,2462
1900,2550
1900,2560
1900,2563
1900,2572
1900,3127
1900,3303
1900,3484
1900,3600
1900,4465
1900,7829
1900,10972
1900,11091
1900,12238
1900,13164
1900,16582
1900,16716
1901,681
1901,865
1901,1202
1901,4686
1901,5472
1901,5529
1901,7801
1901,8075
1901,10568
1901,11583
1901,13274
1901,13491
1901,13775
1901,14474
1901,15149
1901,15506
1901,17201
1905,460
1905,770
1905,854
1905,859
1905,952
1905,1035
1905,1126
1905,1342
1905,1437
1905,1454
1905,1491
1905,1521
1905,1597
1905,1606
1905,1656
1905,1661
1905,1707
1905,1767
1905,1768
1905,1818
1905,1821
1905,1826
1905,1859
1905,1886
1905,1914
1905,1928
1905,1934
1905,2037
1905,2286
1905,2550
1905,2555
1905,2558
1905,2560
1905,2563
1905,2572
1905,3045
1905,3156
1905,3236
1905,3251
1905,3303
1905,3382
1905,3449
1905,3483
1905,3484
1905,3523
1905,3600
1905,4498
1905,4612
1905,4744
1905,4803
1905,5227
1905,6953
1905,7014
1905,7083
1905,7147
1905,7200
1905,7236
1905,7439
1905,7969
1905,8075
1905,10875
1905,10972
1905,10982
1905,11815
1905,11873
1905,12238
1905,13036
1905,13164
1905,13203
1905,13535
1905,14225
1905,14474
1905,16057
1905,16582
1905,16808
1905,16822
1912,806
1912,2560
1914,39
1914,60
1914,118
1914,174
1914,300
1914,436
1914,771
1914,806
1914,985
1914,1067
1914,1074
1914,1332
1914,1344
1914,1360
1914,1392
1914,1597
1914,1656
1914,1716
1914,1722
1914,1767
1914,1768
1914,1824
1914,1846
1914,1868
1914,1886
1914,1900
1914,1901
1914,1928
1914,1972
1914,2017
1914,2037
1914,2101
1914,2123
1914,2133
1914,2286
1914,2550
1914,2555
1914,2560
1914,2563
1914,2574
1914,2792
1914,3032
1914,3127
1914,3251
1914,3355
1914,3524
1914,4159
1914,4855
1914,4882
1914,4956
1914,5227
1914,5785
1914,5849
1914,6953
1914,7081
1914,7567
1914,8645
1914,10934
1914,11815
1914,11983
1914,13036
1914,13181
1914,13203
1914,13283
1914,14225
1914,14280
1914,14505
1914,16057
1914,16582
1914,16716
1917,803
1917,1259
1917,1800
1917,2037
1917,13283
1920,841
1920,1014
1920,1052
1920,1061
1920,1454
1920,2069
1920,2365
1920,2475
1920,2554
1920,2845
1920,3121
1920,3347
1920,3791
1920,4498
1920,4514
1920,5307
1920,5320
1920,5380
1920,5728
1920,7856
1920,8050
1920,9077
1920,9642
1920,9661
1920,9784
1920,12238
1920,12538
1920,12870
1920,13274
1920,13385
1920,13692
1920,13713
1920,14031
1920,14474
1920,16582
1920,17557
1924,1067
1924,5231
1924,13185
1927,7500
1928,108
1928,147
1928,300
1928,770
1928,856
1928,859
1928,985
1928,1144
1928,1454
1928,1484
1928,1569
1928,1606
1928,1661
1928,1768
1928,1794
1928,1818
1928,1821
1928,1824
1928,1859
1928,1868
1928,1869
1928,1871
1928,1886
1928,1914
1928,1978
1928,2022
1928,2029
1928,2034
1928,2118
1928,2286
1928,2491
1928,2537
1928,2539
1928,2550
1928,2554
1928,2572
1928,2794
1928,2798
1928,3032
1928,3121
1928,3127
1928,3156
1928,3251
1928,3355
1928,3400
1928,3449
1928,3483
1928,3524
1928,3583
1928,3605
1928,3706
1928,4612
1928,4804
1928,4838
1928,4847
1928,4866
1928,5227
1928,5728
1928,5904
1928,6190
1928,7350
1928,7361
1928,7440
1928,7552
1928,8075
1928,8311
1928,8645
1928,9996
1928,10972
1928,10982
1928,13030
1928,13036
1928,13164
1928,13185
1928,14446
1928,16582
1928,16716
1928,16808
1928,17557
1930,146
1930,329
1930,355
1930,443
1930,1828
1930,1859
1930,2286
1930,3121
1930,7014
1930,14312
1934,220
1934,328
1934,436
1934,460
1934,865
1934,1126
1934,1342
1934,1540
1934,1606
1934,1664
1934,1720
1934,1768
1934,1803
1934,1886
1934,1891
1934,1905
1934,1921
1934,2108
1934,2539
1934,2554
1934,2563
1934,3032
1934,3251
1934,3382
1934,3418
1934,3483
1934,3587
1934,4523
1934,4803
1934,5187
1934,5746
1934,5904
1934,7056
1934,7130
1934,7269
1934,7306
1934,7681
1934,10893
1934,12536
1934,13036
1934,13203
1934,13283
1934,13560
1934,16318
1934,16582
1948,10875
1963,39
1963,803
1963,1332
1963,1437
1963,1722
1963,1768
1963,1798
1963,1818
1963,1905
1963,2000
1963,2029
1963,2118
1963,2395
1963,2478
1963,2792
1963,3600
1963,4612
1963,4744
1963,5227
1963,5231
1963,7534
1963,7562
1963,10982
1963,13283
1970,61
1970,8645
1970,9280
1970,14309
1971,1035
1972,300
1972,460
1972,771
1972,803
1972,1332
1972,1392
1972,1437
1972,1901
1972,1905
1972,1928
1972,2034
1972,2044
1972,2108
1972,2123
1972,2395
1972,2550
1972,2573
1972,2576
1972,3376
1972,3403
1972,3500
1972,3578
1972,3598
1972,3601
1972,4151
1972,4612
1972,4854
1972,4866
1972,4882
1972,5529
1972,5557
1972,5625
1972,5785
1972,5786
1972,6158
1972,7014
1972,7251
1972,7439
1972,7537
1972,7549
1972,7552
1972,7561
1972,8602
1972,10342
1972,10972
1972,11983
1972,12238
1972,13203
1972,13244
1972,13733
1972,14125
1972,14507
1972,15163
1972,16873
1972,17557
1972,17595
1979,61
1979,300
1979,803
1979,806
1979,859
1979,1332
1979,1360
1979,1468
1979,1592
1979,1682
1979,1824
1979,2101
1979,2123
1979,2286
1979,2560
1979,2572
1979,2574
1979,2800
1979,3403
1979,3502
1979,3578
1979,3582
1979,4107
1979,4523
1979,4854
1979,4877
1979,4956
1979,5227
1979,5650
1979,7226
1979,7468
1979,8075
1979,11983
1979,12238
1979,13733
1979,15163
1980,39
1980,1202
1980,1606
1980,1656
1980,1859
1980,1901
1980,1928
1980,1930
1980,2000
1980,2037
1980,2108
1980,2539
1980,2555
1980,3045
1980,3095
1980,3601
1980,4465
1980,5529
1980,7226
1980,7562
1980,7703
1980,8075
1980,11983
1980,13169
1980,13283
1980,13733
1980,16770
1987,56
1987,355
1987,859
1987,1035
1987,1332
1987,1360
1987,1569
1987,1768
1987,1818
1987,1824
1987,1859
1987,1868
1987,1886
1987,1905
1987,1928
1987,2069
1987,2101
1987,2123
1987,2555
1987,2792
1987,2798
1987,3376
1987,3449
1987,3483
1987,3583
1987,3601
1987,4159
1987,4612
1987,4956
1987,5231
1987,7200
1987,7226
1987,7468
1987,7552
1987,8075
1987,11488
1987,13036
1987,13203
1987,13283
1987,13733
1987,14225
1987,17521
1988,39
1988,771
1988,803
1988,865
1988,1392
1988,1767
1988,1800
1988,1824
1988,1843
1988,2098
1988,2109
1988,2558
1988,2800
1988,3303
1988,3524
1988,4854
1988,4874
1988,4882
1988,11094
1988,15768
1989,39
1989,859
1989,3500
1989,4882
1989,5625
1990,2572
1990,7498
1990,15768
1998,826
1998,1342
1998,1731
1998,1768
1998,2073
1998,2123
1998,2969
1998,3578
1998,3863
1998,6101
1998,10048
1998,10118
1998,13283
1998,13397
1998,14057
1998,14505
1998,16197
2000,60
2000,770
2000,803
2000,806
2000,952
2000,1219
2000,1222
2000,1256
2000,1332
2000,1360
2000,1521
2000,1768
2000,1818
2000,1840
2000,1859
2000,1928
2000,1963
2000,1998
2000,2017
2000,2022
2000,2033
2000,2037
2000,2044
2000,2062
2000,2101
2000,2108
2000,2118
2000,2395
2000,2519
2000,2539
2000,2550
2000,2560
2000,2564
2000,2574
2000,2754
2000,2792
2000,3127
2000,3221
2000,3376
2000,3400
2000,3449
2000,3500
2000,3524
2000,3578
2000,3598
2000,3605
2000,4151
2000,4612
2000,4847
2000,5231
2000,5625
2000,7226
2000,7534
2000,7562
2000,7801
2000,8075
2000,8645
2000,10982
2000,11091
2000,11488
2000,11983
2000,12238
2000,13036
2000,13164
2000,13185
2000,13203
2000,13283
2000,13691
2000,13733
2000,16582
2000,16822
2009,7801
2014,2754
2016,2062
2016,2574
2016,5913
2016,7498
2017,60
2017,408
2017,856
2017,874
2017,952
2017,1521
2017,2029
2017,2037
2017,2101
2017,2123
2017,2558
2017,2792
2017,3376
2017,3449
2017,3484
2017,3524
2017,3600
2017,4612
2017,4956
2017,7014
2017,7562
2017,7567
2017,8645
2017,11091
2017,12238
2017,13691
2017,14225
2018,1421
2018,1818
2018,2133
2018,2286
2022,39
2022,61
2022,300
2022,329
2022,408
2022,803
2022,806
2022,979
2022,1035
2022,1144
2022,1259
2022,1392
2022,1560
2022,1569
2022,1661
2022,1767
2022,1768
2022,1780
2022,1818
2022,1871
2022,1886
2022,1900
2022,1901
2022,1905
2022,1928
2022,1972
2022,1998
2022,2000
2022,2018
2022,2029
2022,2033
2022,2062
2022,2123
2022,2365
2022,2560
2022,2561
2022,2576
2022,3045
2022,3121
2022,3236
2022,3251
2022,3267
2022,3303
2022,3376
2022,3449
2022,3483
2022,3484
2022,3500
2022,3523
2022,3553
2022,3578
2022,3606
2022,4151
2022,4612
2022,4658
2022,4847
2022,4881
2022,4956
2022,5227
2022,5625
2022,5732
2022,5777
2022,5785
2022,5786
2022,7083
2022,7269
2022,7361
2022,7562
2022,10972
2022,11091
2022,11815
2022,13169
2022,13203
2022,13283
2022,13733
2022,14225
2022,16019
2022,16716
2024,39
2024,118
2024,278
2024,355
2024,806
2024,1035
2024,1067
2024,1126
2024,1437
2024,1768
2024,1781
2024,1800
2024,1914
2024,1998
2024,2029
2024,2037
2024,2044
2024,2062
2024,2108
2024,2118
2024,2123
2024,2139
2024,2365
2024,2395
2024,2478
2024,2540
2024,2774
2024,3484
2024,3524
2024,3553
2024,4159
2024,4612
2024,4847
2024,4956
2024,5227
2024,5529
2024,5625
2024,5880
2024,7084
2024,7226
2024,7290
2024,7562
2024,7829
2024,11488
2024,11815
2024,13150
2024,13173
2024,13283
2024,13733
2024,14122
2024,14225
2026,300
2026,1928
2026,2022
2026,2029
2026,2037
2026,3376
2026,7290
2026,13283
2028,2555
2029,60
2029,118
2029,460
2029,770
2029,771
2029,803
2029,806
2029,856
2029,1067
2029,1332
2029,1360
2029,1421
2029,1597
2029,1656
2029,1768
2029,1800
2029,1818
2029,1824
2029,1827
2029,1868
2029,1871
2029,1886
2029,1900
2029,1914
2029,1998
2029,2000
2029,2017
2029,2022
2029,2024
2029,2034
2029,2042
2029,2101
2029,2108
2029,2286
2029,2462
2029,2550
2029,2554
2029,2558
2029,2560
2029,2564
2029,2573
2029,3121
2029,3267
2029,3376
2029,3484
2029,3500
2029,3578
2029,4159
2029,4498
2029,4612
2029,4847
2029,4854
2029,4866
2029,4956
2029,5227
2029,5529
2029,5625
2029,5732
2029,7083
2029,7226
2029,7439
2029,7552
2029,7829
2029,10972
2029,11815
2029,11983
2029,12095
2029,12238
2029,12306
2029,13036
2029,13124
2029,13150
2029,13164
2029,13169
2029,13173
2029,13203
2029,14125
2029,14225
2029,16716
2032,329
2032,436
2032,806
2032,859
2032,865
2032,1126
2032,1437
2032,1767
2032,2017
2032,2034
2032,2098
2032,3303
2032,4612
2032,4690
2032,4854
2032,7226
2032,7567
2032,8075
2032,13560
2032,14522
2033,875
2033,2000
2033,2037
2033,2066
2033,4690
2033,7536
2033,7564
2034,118
2034,771
2034,803
2034,859
2034,1144
2034,1332
2034,1437
2034,1526
2034,1768
2034,1781
2034,1800
2034,1824
2034,1868
2034,1886
2034,1905
2034,1928
2034,1973
2034,2022
2034,2029
2034,2032
2034,2078
2034,2101
2034,2123
2034,2133
2034,2395
2034,2572
2034,2574
2034,2576
2034,2774
2034,3303
2034,3376
2034,3483
2034,3484
2034,3578
2034,3600
2034,3606
2034,4612
2034,4854
2034,4882
2034,5227
2034,5785
2034,7081
2034,7083
2034,7226
2034,7562
2034,7567
2034,7829
2034,9280
2034,11983
2034,12238
2034,12275
2034,13244
2034,13691
2034,13733
2034,14225
2034,14446
2034,15936
2036,39
2036,199
2036,300
2036,303
2036,329
2036,859
2036,1332
2036,1392
2036,2078
2036,2123
2036,2132
2036,2136
2036,2574
2036,2576
2036,3376
2036,3600
2036,3606
2036,4612
2036,4874
2036,4956
2036,5766
2036,8075
2036,11094
2036,13163
2036,16899
2037,355
2037,460
2037,770
2037,771
2037,979
2037,1248
2037,1332
2037,1360
2037,1392
2037,1421
2037,1560
2037,1707
2037,1710
2037,1768
2037,1781
2037,1798
2037,1818
2037,1824
2037,1868
2037,1871
2037,1886
2037,1905
2037,1914
2037,1919
2037,1920
2037,1928
2037,1930
2037,2000
2037,2017
2037,2024
2037,2026
2037,2033
2037,2044
2037,2062
2037,2101
2037,2102
2037,2123
2037,2540
2037,2555
2037,2574
2037,2792
2037,3221
2037,3313
2037,3376
2037,3449
2037,3524
2037,3578
2037,3601
2037,3604
2037,4159
2037,4612
2037,4748
2037,4855
2037,4882
2037,4956
2037,5231
2037,5545
2037,5625
2037,5904
2037,7084
2037,7226
2037,7468
2037,7498
2037,7552
2037,7562
2037,11092
2037,11488
2037,11983
2037,12238
2037,12607
2037,13036
2037,13164
2037,13203
2037,13691
2037,14122
2037,16057
2037,16679
2042,355
2042,1768
2042,1818
2042,2101
2042,2537
2042,16716
2044,56
2044,771
2044,803
2044,859
2044,1360
2044,1905
2044,1998
2044,2000
2044,2034
2044,2037
2044,2395
2044,2553
2044,2574
2044,3578
2044,3583
2044,4159
2044,4612
2044,4866
2044,11815
2044,11983
2044,12238
2044,13203
2044,14225
2044,16457
2057,40
2057,300
2057,1074
2057,1342
2057,1714
2057,2101
2057,2539
2057,2560
2057,2792
2057,3355
2057,3449
2057,5231
2057,7200
2057,7562
2061,1126
2061,1569
2061,2017
2061,2057
2061,2574
2061,3535
2061,3591
2061,4503
2061,5732
2061,7084
2061,7251
2061,7539
2061,13203
2061,13691
2061,14507
2061,16057
2062,275
2062,342
2062,355
2062,460
2062,803
2062,896
2062,956
2062,1074
2062,1222
2062,1256
2062,1342
2062,1360
2062,1392
2062,1421
2062,1436
2062,1437
2062,1569
2062,1597
2062,1654
2062,1781
2062,1868
2062,1905
2062,1982
2062,2000
2062,2037
2062,2101
2062,2123
2062,2188
2062,2365
2062,2389
2062,2395
2062,2550
2062,2563
2062,3045
2062,3156
2062,3376
2062,3430
2062,3449
2062,3483
2062,3524
2062,3578
2062,3791
2062,4523
2062,4803
2062,4847
2062,4855
2062,5187
2062,5379
2062,5625
2062,5690
2062,5745
2062,7200
2062,7492
2062,8050
2062,8645
2062,10107
2062,10744
2062,10800
2062,10982
2062,11983
2062,12238
2062,12240
2062,13283
2062,14225
2062,14505
2062,15546
2062,16582
2062,16808
2062,17521
2066,875
2066,1491
2066,2033
2066,2774
2066,11246
2066,14125
2066,16880
2069,460
2069,841
2069,1013
2069,1052
2069,1067
2069,1126
2069,1196
2069,1202
2069,1244
2069,1296
2069,1392
2069,1780
2069,1826
2069,1920
2069,2365
2069,3156
2069,3259
2069,3266
2069,3357
2069,3483
2069,3495
2069,3911
2069,4523
2069,4533
2069,4622
2069,4648
2069,4653
2069,5001
2069,5272
2069,5287
2069,5379
2069,7223
2069,7275
2069,8050
2069,11598
2069,12422
2069,13525
2069,13532
2069,15506
2069,15818
2072,56
2072,860
2072,874
2072,1901
2072,3499
2072,4956
2072,7083
2072,7226
2072,12238
2073,803
2073,942
2073,1218
2073,1781
2073,1800
2073,1972
2073,1998
2073,2085
2073,2106
2073,2573
2073,2774
2073,4874
2073,4882
2073,4956
2073,5785
2073,5786
2073,7468
2073,7499
2073,14307
2073,14507
2073,15743
2073,16795
2078,771
2078,1067
2078,2017
2078,2034
2078,2098
2078,2101
2078,2123
2078,3606
2078,4612
2078,4874
2078,5766
2078,5786
2078,13083
2079,1604
2079,1768
2079,1781
2079,1785
2079,15743
2084,55
2084,403
2084,826
2084,946
2084,1256
2084,1436
2084,1478
2084,1597
2084,1655
2084,1781
2084,1920
2084,2475
2084,2969
2084,3339
2084,3430
2084,3555
2084,4582
2084,4601
2084,5379
2084,5737
2084,5817
2084,7034
2084,7087
2084,7147
2084,8075
2084,9077
2084,9932
2084,10647
2084,11702
2084,13274
2084,13283
2084,13532
2084,14352
2084,14400
2084,17396
2085,2560
2085,13203
2088,1979
2088,2108
2088,3376
2088,5821
2088,5865
2088,14522
2092,39
2092,118
2092,2136
2092,3376
2092,3578
2092,7482
2094,859
2094,865
2094,3236
2098,61
2098,300
2098,329
2098,771
2098,859
2098,1019
2098,1219
2098,1255
2098,1360
2098,1972
2098,1988
2098,2017
2098,2032
2098,2036
2098,2044
2098,2073
2098,2078
2098,2101
2098,2106
2098,2132
2098,2133
2098,2136
2098,2555
2098,2576
2098,2800
2098,3169
2098,3303
2098,3376
2098,3483
2098,3524
2098,3578
2098,3582
2098,4518
2098,4523
2098,4612
2098,4635
2098,4652
2098,4690
2098,4810
2098,4854
2098,4855
2098,4874
2098,4882
2098,4956
2098,5227
2098,5727
2098,5766
2098,5786
2098,6158
2098,7081
2098,7083
2098,7200
2098,7226
2098,7496
2098,7562
2098,11094
2098,11983
2098,12275
2098,13083
2098,13124
2098,13203
2098,13221
2098,13244
2098,13560
2098,13636
2098,13733
2098,13778
2098,13855
2098,14523
2098,15743
2098,16457
2098,16899
2101,278
2101,300
2101,460
2101,770
2101,874
2101,1362
2101,1392
2101,1768
2101,1818
2101,1905
2101,1914
2101,2029
2101,2037
2101,2057
2101,2062
2101,2102
2101,2108
2101,2118
2101,2395
2101,2572
2101,2774
2101,2792
2101,3355
2101,3376
2101,3449
2101,3484
2101,3524
2101,3605
2101,3606
2101,4612
2101,4956
2101,5227
2101,5904
2101,7226
2101,7439
2101,7552
2101,7562
2101,11488
2101,11983
2101,13036
2101,13636
2101,14122
2101,14125
2101,16582
2102,300
2102,2037
2102,2101
2102,2774
2102,3376
2102,3449
2102,3495
2102,3524
2102,4612
2102,4956
2102,5625
2102,7439
2102,7552
2102,12870
2102,13733
2103,1606
2103,1818
2103,1859
2103,1905
2103,2537
2103,3303
2103,3483
2103,5227
2103,7829
2103,11091
2103,13036
2103,16057
2106,300
2106,859
2106,1824
2106,2073
2106,2078
2106,2395
2106,2574
2106,3524
2106,3583
2106,4612
2106,4874
2106,4882
2106,5785
2106,5786
2106,5849
2106,7073
2106,7567
2106,11091
2107,2101
2108,60
2108,118
2108,199
2108,303
2108,329
2108,354
2108,460
2108,552
2108,770
2108,771
2108,803
2108,806
2108,859
2108,1332
2108,1342
2108,1344
2108,1392
2108,1484
2108,1491
2108,1707
2108,1710
2108,1768
2108,1868
2108,1886
2108,1900
2108,1901
2108,1934
2108,1972
2108,1998
2108,2000
2108,2029
2108,2088
2108,2101
2108,2286
2108,2395
2108,2519
2108,2550
2108,2553
2108,2555
2108,2572
2108,3121
2108,3227
2108,3449
2108,3483
2108,3484
2108,3567
2108,3578
2108,3583
2108,3605
2108,4151
2108,4159
2108,4498
2108,4847
2108,4877
2108,5231
2108,5529
2108,5732
2108,7083
2108,7200
2108,7361
2108,7561
2108,7681
2108,7829
2108,10972
2108,11873
2108,11983
2108,13036
2108,13135
2108,13150
2108,13164
2108,13203
2108,14122
2108,14446
2108,16716
2108,17557
2109,1846
2109,1988
2109,13691
2114,7468
2114,13203
2115,1222
2115,1332
2115,1800
2115,1905
2115,2132
2115,2774
2115,4874
2115,8075
2115,12238
2118,118
2118,803
2118,1332
2118,1722
2118,1818
2118,1859
2118,1905
2118,1928
2118,1963
2118,2000
2118,2024
2118,2037
2118,2101
2118,2574
2118,2792
2118,3376
2118,3524
2118,3578
2118,3600
2118,3606
2118,4159
2118,4612
2118,4956
2118,5529
2118,5625
2118,5650
2118,5864
2118,6953
2118,7226
2118,7492
2118,7526
2118,7829
2118,11488
2118,12238
2118,12870
2118,13169
2118,13185
2118,13203
2118,13283
2118,14225
2118,16582
2123,61
2123,278
2123,770
2123,803
2123,859
2123,1218
2123,1219
2123,1248
2123,1360
2123,1362
2123,1392
2123,1468
2123,1484
2123,1682
2123,1767
2123,1768
2123,1824
2123,1846
2123,1868
2123,1885
2123,1886
2123,1979
2123,1987
2123,1998
2123,2000
2123,2017
2123,2024
2123,2029
2123,2034
2123,2037
2123,2044
2123,2062
2123,2078
2123,2132
2123,2133
2123,2365
2123,2395
2123,2550
2123,2563
2123,2572
2123,2574
2123,3032
2123,3313
2123,3483
2123,3500
2123,3524
2123,3578
2123,3600
2123,3606
2123,4159
2123,4498
2123,4612
2123,4882
2123,4956
2123,5227
2123,5231
2123,5349
2123,5625
2123,7014
2123,7200
2123,7226
2123,7498
2123,8075
2123,8563
2123,8645
2123,11488
2123,12238
2123,13244
2123,13636
2123,14225
2123,14446
2123,14522
2123,16582
2126,4855
2132,39
2132,60
2132,61
2132,118
2132,278
2132,300
2132,329
2132,771
2132,803
2132,979
2132,1202
2132,1360
2132,1526
2132,1707
2132,1768
2132,1824
2132,1868
2132,1905
2132,1972
2132,1973
2132,2022
2132,2029
2132,2034
2132,2036
2132,2072
2132,2098
2132,2108
2132,2115
2132,2123
2132,2365
2132,2395
2132,2576
2132,3236
2132,3376
2132,3524
2132,3578
2132,4151
2132,4612
2132,4847
2132,4854
2132,4874
2132,4956
2132,5864
2132,7081
2132,7226
2132,7562
2132,8562
2132,11094
2132,11815
2132,11983
2132,13203
2132,14125
2132,14225
2132,14446
2132,15743
2132,16057
2132,16582
2132,16899
2133,278
2133,2537
2133,13135
2133,13203
2134,61
2134,2139
2134,3376
2134,3582
2134,4956
2134,13083
2136,860
2136,1159
2136,1485
2136,1682
2136,1699
2136,1972
2136,2036
2136,2072
2136,2092
2136,2098
2136,2563
2136,2863
2136,3169
2136,3524
2136,3578
2136,4725
2136,4882
2136,5227
2136,5785
2136,5821
2136,5849
2136,8645
2136,9280
2136,11094
2136,11246
2136,11250
2136,12238
2136,13691
2136,16899
2138,329
2138,771
2138,806
2138,1846
2138,2078
2138,2098
2138,3376
2138,4612
2138,4652
2138,4882
2138,5227
2138,5786
2138,7482
2138,7597
2138,13203
2138,14307
2139,865
2139,1342
2139,1478
2139,1521
2139,1540
2139,1672
2139,2560
2139,3266
2139,3557
2139,4503
2139,4523
2139,5227
2139,5311
2139,5745
2139,6263
2139,10800
2139,11091
2139,11873
2139,12238
2139,12609
2139,13274
2142,1126
2142,1285
2142,1606
2142,2563
2142,3495
2142,3557
2142,5349
2142,5352
2142,8075
2142,9642
2142,17557
2151,1094
2151,5904
2151,7900
2151,10900
2151,14152
2151,16100
2173,1421
2243,4600
2243,5478
2243,9077
2277,354
2277,956
2277,1134
2277,1333
2277,1354
2277,1905
2277,2000
2277,2062
2277,2235
2277,3229
2277,3328
2277,3449
2277,4171
2277,4496
2277,4523
2277,5227
2277,5379
2277,5545
2277,5690
2277,7159
2277,8075
2277,11885
2277,12503
2277,12536
2277,13274
2277,13532
2277,15927
2285,355
2285,755
2285,874
2285,1606
2285,1818
2285,1821
2285,1828
2285,2781
2285,2847
2285,4498
2285,4804
2285,6190
2285,8075
2285,10692
2285,10982
2285,13164
2285,13283
2285,16057
2285,16582
2286,60
2286,61
2286,118
2286,329
2286,354
2286,460
2286,770
2286,803
2286,806
2286,1126
2286,1202
2286,1332
2286,1437
2286,1491
2286,1497
2286,1606
2286,1656
2286,1682
2286,1707
2286,1768
2286,1804
2286,1826
2286,1871
2286,1886
2286,1900
2286,1901
2286,1928
2286,1930
2286,1972
2286,1979
2286,2022
2286,2029
2286,2108
2286,2395
2286,2462
2286,2550
2286,2554
2286,2558
2286,2560
2286,2563
2286,2572
2286,2573
2286,2774
2286,2798
2286,2845
2286,3032
2286,3236
2286,3303
2286,3376
2286,3483
2286,3484
2286,3523
2286,3583
2286,3600
2286,4151
2286,4659
2286,4804
2286,5231
2286,5529
2286,5732
2286,7014
2286,7200
2286,7439
2286,7561
2286,7681
2286,7829
2286,8645
2286,9280
2286,10972
2286,11091
2286,11983
2286,13164
2286,13169
2286,13203
2286,13283
2286,13691
2286,14446
2286,15743
2286,16481
2286,16582
2286,16716
2286,17557
2297,1560
2297,1674
2297,1731
2297,2560
2297,3524
2297,4307
2297,4439
2297,4699
2297,5346
2297,7200
2297,8075
2297,10282
2297,12238
2297,13274
2298,107
2298,460
2298,555
2298,896
2298,900
2298,1106
2298,1259
2298,1674
2298,1731
2298,2320
2298,3185
2298,3224
2298,3639
2298,3911
2298,4067
2298,4180
2298,5030
2298,6002
2298,6250
2298,6342
2298,9369
2298,12730
2298,14571
2298,14827
2298,15237
2298,15421
2315,39
2315,1202
2315,1914
2315,4518
2315,13083
2315,16899
2320,354
2320,552
2320,1106
2320,1222
2320,1259
2320,1392
2320,2297
2320,2298
2320,3801
2320,4124
2320,4579
2320,4582
2320,5058
2320,5224
2320,5684
2320,6064
2320,6101
2320,6320
2320,8075
2320,9280
2320,9854
2320,11659
2320,11669
2320,12730
2320,13274
2320,13768
2320,15770
2322,1674
2341,1731
2341,2623
2341,17024
2354,225
2354,327
2354,403
2354,408
2354,460
2354,896
2354,954
2354,977
2354,978
2354,1013
2354,1035
2354,1202
2354,1259
2354,1392
2354,1436
2354,1497
2354,1674
2354,1731
2354,1827
2354,1999
2354,2365
2354,2478
2354,2560
2354,2695
2354,2757
2354,2811
2354,2824
2354,3862
2354,4124
2354,4138
2354,4151
2354,4573
2354,4889
2354,4898
2354,5001
2354,5127
2354,5227
2354,5379
2354,5437
2354,6002
2354,6320
2354,6342
2354,6491
2354,7801
2354,8075
2354,9280
2354,11655
2354,12238
2354,13274
2354,13364
2354,13819
2365,34
2365,59
2365,355
